amount,base_currency,date,currency,exchange_rate
1.0,USD,2016-11-24,AUD,1.3532
1.0,USD,2016-11-24,BGN,1.8542
1.0,USD,2016-11-24,BRL,3.4043
1.0,USD,2016-11-24,CAD,1.3493
1.0,USD,2016-11-24,CHF,1.017
1.0,USD,2016-11-24,CNY,6.9196
1.0,USD,2016-11-24,CZK,25.63
1.0,USD,2016-11-24,DKK,7.0509
1.0,USD,2016-11-24,EUR,0.94805
1.0,USD,2016-11-24,GBP,0.80394
1.0,USD,2016-11-24,HKD,7.7568
1.0,USD,2016-11-24,HRK,7.1391
1.0,USD,2016-11-24,HUF,294.33
1.0,USD,2016-11-24,IDR,13550.0
1.0,USD,2016-11-24,ILS,3.8762
1.0,USD,2016-11-24,INR,68.756
1.0,USD,2016-11-24,JPY,113.23
1.0,USD,2016-11-24,KRW,1181.71
1.0,USD,2016-11-24,MXN,20.748
1.0,USD,2016-11-24,MYR,4.4599
1.0,USD,2016-11-24,NOK,8.6138
1.0,USD,2016-11-24,NZD,1.4312
1.0,USD,2016-11-24,PHP,49.984
1.0,USD,2016-11-24,PLN,4.1941
1.0,USD,2016-11-24,RON,4.2757
1.0,USD,2016-11-24,RUB,64.543
1.0,USD,2016-11-24,SEK,9.2584
1.0,USD,2016-11-24,SGD,1.4322
1.0,USD,2016-11-24,THB,35.68
1.0,USD,2016-11-24,TRY,3.4259
1.0,USD,2016-11-24,ZAR,14.2288
