amount,base_currency,date,currency,exchange_rate
1.0,USD,2006-12-19,AUD,1.2786
1.0,USD,2006-12-19,BGN,1.4864
1.0,USD,2006-12-19,CAD,1.1565
1.0,USD,2006-12-19,CHF,1.2178
1.0,USD,2006-12-19,CNY,7.8212
1.0,USD,2006-12-19,CYP,0.43935
1.0,USD,2006-12-19,CZK,21.086
1.0,USD,2006-12-19,DKK,5.6648
1.0,USD,2006-12-19,EEK,11.8913
1.0,USD,2006-12-19,EUR,0.75999
1.0,USD,2006-12-19,GBP,0.51015
1.0,USD,2006-12-19,HKD,7.7747
1.0,USD,2006-12-19,HRK,5.6002
1.0,USD,2006-12-19,HUF,192.38
1.0,USD,2006-12-19,IDR,9140.0
1.0,USD,2006-12-19,ISK,68.969
1.0,USD,2006-12-19,JPY,118.16
1.0,USD,2006-12-19,KRW,932.05
1.0,USD,2006-12-19,LTL,2.6241
1.0,USD,2006-12-19,LVL,0.53002
1.0,USD,2006-12-19,MTL,0.32627
1.0,USD,2006-12-19,MYR,3.5763
1.0,USD,2006-12-19,NOK,6.2046
1.0,USD,2006-12-19,NZD,1.4425
1.0,USD,2006-12-19,PHP,49.4
1.0,USD,2006-12-19,PLN,2.8966
1.0,USD,2006-12-19,RON,2.5968
1.0,USD,2006-12-19,RUB,26.327
1.0,USD,2006-12-19,SEK,6.8591
1.0,USD,2006-12-19,SGD,1.5448
1.0,USD,2006-12-19,SIT,182.12
1.0,USD,2006-12-19,SKK,26.509
1.0,USD,2006-12-19,THB,35.775
1.0,USD,2006-12-19,TRY,1.4322
1.0,USD,2006-12-19,ZAR,7.0047
