amount,base_currency,date,currency,exchange_rate
1.0,USD,2011-09-21,AUD,0.97961
1.0,USD,2011-09-21,BGN,1.4343
1.0,USD,2011-09-21,BRL,1.8115
1.0,USD,2011-09-21,CAD,0.99692
1.0,USD,2011-09-21,CHF,0.89528
1.0,USD,2011-09-21,CNY,6.3795
1.0,USD,2011-09-21,CZK,18.2825
1.0,USD,2011-09-21,DKK,5.4614
1.0,USD,2011-09-21,EUR,0.73335
1.0,USD,2011-09-21,GBP,0.64029
1.0,USD,2011-09-21,HKD,7.7918
1.0,USD,2011-09-21,HRK,5.4917
1.0,USD,2011-09-21,HUF,214.91
1.0,USD,2011-09-21,IDR,9077.0
1.0,USD,2011-09-21,ILS,3.7035
1.0,USD,2011-09-21,INR,48.33
1.0,USD,2011-09-21,JPY,76.32
1.0,USD,2011-09-21,KRW,1163.77
1.0,USD,2011-09-21,LTL,2.5321
1.0,USD,2011-09-21,LVL,0.52017
1.0,USD,2011-09-21,MXN,13.435
1.0,USD,2011-09-21,MYR,3.1415
1.0,USD,2011-09-21,NOK,5.6886
1.0,USD,2011-09-21,NZD,1.2205
1.0,USD,2011-09-21,PHP,43.565
1.0,USD,2011-09-21,PLN,3.2512
1.0,USD,2011-09-21,RON,3.1556
1.0,USD,2011-09-21,RUB,31.56
1.0,USD,2011-09-21,SEK,6.686
1.0,USD,2011-09-21,SGD,1.2773
1.0,USD,2011-09-21,THB,30.549
1.0,USD,2011-09-21,TRY,1.8128
1.0,USD,2011-09-21,ZAR,7.9598
