amount,base_currency,date,currency,exchange_rate
1.0,USD,2011-09-30,AUD,1.0275
1.0,USD,2011-09-30,BGN,1.4484
1.0,USD,2011-09-30,BRL,1.8564
1.0,USD,2011-09-30,CAD,1.0446
1.0,USD,2011-09-30,CHF,0.90128
1.0,USD,2011-09-30,CNY,6.3843
1.0,USD,2011-09-30,CZK,18.3322
1.0,USD,2011-09-30,DKK,5.5111
1.0,USD,2011-09-30,EUR,0.74058
1.0,USD,2011-09-30,GBP,0.64182
1.0,USD,2011-09-30,HKD,7.7918
1.0,USD,2011-09-30,HRK,5.554
1.0,USD,2011-09-30,HUF,216.66
1.0,USD,2011-09-30,IDR,9075.0
1.0,USD,2011-09-30,ILS,3.746
1.0,USD,2011-09-30,INR,48.966
1.0,USD,2011-09-30,JPY,76.864
1.0,USD,2011-09-30,KRW,1181.16
1.0,USD,2011-09-30,LTL,2.5571
1.0,USD,2011-09-30,LVL,0.52529
1.0,USD,2011-09-30,MXN,13.77
1.0,USD,2011-09-30,MYR,3.1928
1.0,USD,2011-09-30,NOK,5.8417
1.0,USD,2011-09-30,NZD,1.3079
1.0,USD,2011-09-30,PHP,43.723
1.0,USD,2011-09-30,PLN,3.2622
1.0,USD,2011-09-30,RON,3.2271
1.0,USD,2011-09-30,RUB,32.104
1.0,USD,2011-09-30,SEK,6.8563
1.0,USD,2011-09-30,SGD,1.3026
1.0,USD,2011-09-30,THB,31.14
1.0,USD,2011-09-30,TRY,1.8588
1.0,USD,2011-09-30,ZAR,8.0786
