amount,base_currency,date,currency,exchange_rate
1.0,USD,2017-08-29,AUD,1.2542
1.0,USD,2017-08-29,BGN,1.6233
1.0,USD,2017-08-29,BRL,3.1628
1.0,USD,2017-08-29,CAD,1.2481
1.0,USD,2017-08-29,CHF,0.94505
1.0,USD,2017-08-29,CNY,6.5959
1.0,USD,2017-08-29,CZK,21.698
1.0,USD,2017-08-29,DKK,6.1747
1.0,USD,2017-08-29,EUR,0.83001
1.0,USD,2017-08-29,GBP,0.77162
1.0,USD,2017-08-29,HKD,7.8244
1.0,USD,2017-08-29,HRK,6.155
1.0,USD,2017-08-29,HUF,253.42
1.0,USD,2017-08-29,IDR,13351.0
1.0,USD,2017-08-29,ILS,3.5803
1.0,USD,2017-08-29,INR,64.022
1.0,USD,2017-08-29,JPY,108.62
1.0,USD,2017-08-29,KRW,1123.67
1.0,USD,2017-08-29,MXN,17.8619
1.0,USD,2017-08-29,MYR,4.267
1.0,USD,2017-08-29,NOK,7.7121
1.0,USD,2017-08-29,NZD,1.3724
1.0,USD,2017-08-29,PHP,51.033
1.0,USD,2017-08-29,PLN,3.5422
1.0,USD,2017-08-29,RON,3.8154
1.0,USD,2017-08-29,RUB,58.761
1.0,USD,2017-08-29,SEK,7.9153
1.0,USD,2017-08-29,SGD,1.3515
1.0,USD,2017-08-29,THB,33.17
1.0,USD,2017-08-29,TRY,3.4421
1.0,USD,2017-08-29,ZAR,12.975
