amount,base_currency,date,currency,exchange_rate
1.0,USD,2014-07-02,AUD,1.0579
1.0,USD,2014-07-02,BGN,1.4322
1.0,USD,2014-07-02,BRL,2.2051
1.0,USD,2014-07-02,CAD,1.0644
1.0,USD,2014-07-02,CHF,0.88877
1.0,USD,2014-07-02,CNY,6.2109
1.0,USD,2014-07-02,CZK,20.088
1.0,USD,2014-07-02,DKK,5.4601
1.0,USD,2014-07-02,EUR,0.73228
1.0,USD,2014-07-02,GBP,0.58275
1.0,USD,2014-07-02,HKD,7.7501
1.0,USD,2014-07-02,HRK,5.5554
1.0,USD,2014-07-02,HUF,227.81
1.0,USD,2014-07-02,IDR,11916.0
1.0,USD,2014-07-02,ILS,3.4252
1.0,USD,2014-07-02,INR,59.556
1.0,USD,2014-07-02,JPY,101.53
1.0,USD,2014-07-02,KRW,1009.02
1.0,USD,2014-07-02,LTL,2.5284
1.0,USD,2014-07-02,MXN,12.945
1.0,USD,2014-07-02,MYR,3.2005
1.0,USD,2014-07-02,NOK,6.1694
1.0,USD,2014-07-02,NZD,1.14
1.0,USD,2014-07-02,PHP,43.598
1.0,USD,2014-07-02,PLN,3.0357
1.0,USD,2014-07-02,RON,3.2121
1.0,USD,2014-07-02,RUB,34.238
1.0,USD,2014-07-02,SEK,6.7058
1.0,USD,2014-07-02,SGD,1.2458
1.0,USD,2014-07-02,THB,32.37
1.0,USD,2014-07-02,TRY,2.1275
1.0,USD,2014-07-02,ZAR,10.7143
