amount,base_currency,date,currency,exchange_rate
1.0,USD,2014-07-23,AUD,1.0582
1.0,USD,2014-07-23,BGN,1.4525
1.0,USD,2014-07-23,BRL,2.2179
1.0,USD,2014-07-23,CAD,1.0721
1.0,USD,2014-07-23,CHF,0.90234
1.0,USD,2014-07-23,CNY,6.1994
1.0,USD,2014-07-23,CZK,20.389
1.0,USD,2014-07-23,DKK,5.538
1.0,USD,2014-07-23,EUR,0.74267
1.0,USD,2014-07-23,GBP,0.5873
1.0,USD,2014-07-23,HKD,7.7506
1.0,USD,2014-07-23,HRK,5.6599
1.0,USD,2014-07-23,HUF,228.11
1.0,USD,2014-07-23,IDR,11491.0
1.0,USD,2014-07-23,ILS,3.4104
1.0,USD,2014-07-23,INR,60.052
1.0,USD,2014-07-23,JPY,101.38
1.0,USD,2014-07-23,KRW,1024.08
1.0,USD,2014-07-23,LTL,2.5643
1.0,USD,2014-07-23,MXN,12.9352
1.0,USD,2014-07-23,MYR,3.1678
1.0,USD,2014-07-23,NOK,6.1816
1.0,USD,2014-07-23,NZD,1.1512
1.0,USD,2014-07-23,PHP,43.211
1.0,USD,2014-07-23,PLN,3.0702
1.0,USD,2014-07-23,RON,3.2847
1.0,USD,2014-07-23,RUB,34.861
1.0,USD,2014-07-23,SEK,6.8337
1.0,USD,2014-07-23,SGD,1.2383
1.0,USD,2014-07-23,THB,31.796
1.0,USD,2014-07-23,TRY,2.0946
1.0,USD,2014-07-23,ZAR,10.528
