amount,base_currency,date,currency,exchange_rate
1.0,USD,2025-06-17,AUD,1.5295
1.0,USD,2025-06-17,BGN,1.6907
1.0,USD,2025-06-17,BRL,5.4867
1.0,USD,2025-06-17,CAD,1.3562
1.0,USD,2025-06-17,CHF,0.81311
1.0,USD,2025-06-17,CNY,7.1828
1.0,USD,2025-06-17,CZK,21.438
1.0,USD,2025-06-17,DKK,6.4475
1.0,USD,2025-06-17,EUR,0.86445
1.0,USD,2025-06-17,GBP,0.73695
1.0,USD,2025-06-17,HKD,7.8497
1.0,USD,2025-06-17,HUF,348.23
1.0,USD,2025-06-17,IDR,16297.0
1.0,USD,2025-06-17,ILS,3.5018
1.0,USD,2025-06-17,INR,86.26
1.0,USD,2025-06-17,ISK,124.14
1.0,USD,2025-06-17,JPY,144.67
1.0,USD,2025-06-17,KRW,1365.34
1.0,USD,2025-06-17,MXN,18.9281
1.0,USD,2025-06-17,MYR,4.2455
1.0,USD,2025-06-17,NOK,9.8699
1.0,USD,2025-06-17,NZD,1.6459
1.0,USD,2025-06-17,PHP,56.313
1.0,USD,2025-06-17,PLN,3.698
1.0,USD,2025-06-17,RON,4.3465
1.0,USD,2025-06-17,SEK,9.464
1.0,USD,2025-06-17,SGD,1.2809
1.0,USD,2025-06-17,THB,32.515
1.0,USD,2025-06-17,TRY,39.385
1.0,USD,2025-06-17,ZAR,17.8173
