amount,base_currency,date,currency,exchange_rate
1.0,USD,2012-01-13,AUD,0.96813
1.0,USD,2012-01-13,BGN,1.5314
1.0,USD,2012-01-13,BRL,1.7806
1.0,USD,2012-01-13,CAD,1.0194
1.0,USD,2012-01-13,CHF,0.94746
1.0,USD,2012-01-13,CNY,6.3149
1.0,USD,2012-01-13,CZK,19.928
1.0,USD,2012-01-13,DKK,5.823
1.0,USD,2012-01-13,EUR,0.78302
1.0,USD,2012-01-13,GBP,0.65242
1.0,USD,2012-01-13,HKD,7.7673
1.0,USD,2012-01-13,HRK,5.9103
1.0,USD,2012-01-13,HUF,242.51
1.0,USD,2012-01-13,IDR,9162.0
1.0,USD,2012-01-13,ILS,3.8313
1.0,USD,2012-01-13,INR,51.448
1.0,USD,2012-01-13,JPY,76.783
1.0,USD,2012-01-13,KRW,1148.33
1.0,USD,2012-01-13,LTL,2.7036
1.0,USD,2012-01-13,LVL,0.54827
1.0,USD,2012-01-13,MXN,13.545
1.0,USD,2012-01-13,MYR,3.1325
1.0,USD,2012-01-13,NOK,6.0238
1.0,USD,2012-01-13,NZD,1.2599
1.0,USD,2012-01-13,PHP,43.774
1.0,USD,2012-01-13,PLN,3.45
1.0,USD,2012-01-13,RON,3.394
1.0,USD,2012-01-13,RUB,31.716
1.0,USD,2012-01-13,SEK,6.9605
1.0,USD,2012-01-13,SGD,1.2895
1.0,USD,2012-01-13,THB,31.77
1.0,USD,2012-01-13,TRY,1.8512
1.0,USD,2012-01-13,ZAR,8.0395
