amount,base_currency,date,currency,exchange_rate
1.0,USD,2019-09-23,AUD,1.4769
1.0,USD,2019-09-23,BGN,1.7804
1.0,USD,2019-09-23,BRL,4.157
1.0,USD,2019-09-23,CAD,1.3278
1.0,USD,2019-09-23,CHF,0.99144
1.0,USD,2019-09-23,CNY,7.126
1.0,USD,2019-09-23,CZK,23.569
1.0,USD,2019-09-23,DKK,6.7969
1.0,USD,2019-09-23,EUR,0.91033
1.0,USD,2019-09-23,GBP,0.80421
1.0,USD,2019-09-23,HKD,7.8394
1.0,USD,2019-09-23,HRK,6.7426
1.0,USD,2019-09-23,HUF,304.62
1.0,USD,2019-09-23,IDR,14085.0
1.0,USD,2019-09-23,ILS,3.5154
1.0,USD,2019-09-23,INR,70.951
1.0,USD,2019-09-23,ISK,124.9
1.0,USD,2019-09-23,JPY,107.48
1.0,USD,2019-09-23,KRW,1197.33
1.0,USD,2019-09-23,MXN,19.4219
1.0,USD,2019-09-23,MYR,4.1853
1.0,USD,2019-09-23,NOK,9.0781
1.0,USD,2019-09-23,NZD,1.5944
1.0,USD,2019-09-23,PHP,52.137
1.0,USD,2019-09-23,PLN,3.9891
1.0,USD,2019-09-23,RON,4.3239
1.0,USD,2019-09-23,RUB,63.964
1.0,USD,2019-09-23,SEK,9.7536
1.0,USD,2019-09-23,SGD,1.3782
1.0,USD,2019-09-23,THB,30.495
1.0,USD,2019-09-23,TRY,5.7195
1.0,USD,2019-09-23,ZAR,14.8807
