amount,base_currency,date,currency,exchange_rate
1.0,USD,2024-04-17,AUD,1.5563
1.0,USD,2024-04-17,BGN,1.8385
1.0,USD,2024-04-17,BRL,5.2683
1.0,USD,2024-04-17,CAD,1.381
1.0,USD,2024-04-17,CHF,0.91117
1.0,USD,2024-04-17,CNY,7.2388
1.0,USD,2024-04-17,CZK,23.715
1.0,USD,2024-04-17,DKK,7.0136
1.0,USD,2024-04-17,EUR,0.94003
1.0,USD,2024-04-17,GBP,0.80278
1.0,USD,2024-04-17,HKD,7.8311
1.0,USD,2024-04-17,HUF,369.43
1.0,USD,2024-04-17,IDR,16254.0
1.0,USD,2024-04-17,ILS,3.7764
1.0,USD,2024-04-17,INR,83.67
1.0,USD,2024-04-17,ISK,141.47
1.0,USD,2024-04-17,JPY,154.67
1.0,USD,2024-04-17,KRW,1383.64
1.0,USD,2024-04-17,MXN,16.992
1.0,USD,2024-04-17,MYR,4.7915
1.0,USD,2024-04-17,NOK,10.9945
1.0,USD,2024-04-17,NZD,1.6932
1.0,USD,2024-04-17,PHP,57.228
1.0,USD,2024-04-17,PLN,4.0899
1.0,USD,2024-04-17,RON,4.6774
1.0,USD,2024-04-17,SEK,10.9788
1.0,USD,2024-04-17,SGD,1.3626
1.0,USD,2024-04-17,THB,36.83
1.0,USD,2024-04-17,TRY,32.53
1.0,USD,2024-04-17,ZAR,19.059
