amount,base_currency,date,currency,exchange_rate
1.0,USD,2024-04-02,AUD,1.5371
1.0,USD,2024-04-02,BGN,1.8195
1.0,USD,2024-04-02,BRL,5.0343
1.0,USD,2024-04-02,CAD,1.3561
1.0,USD,2024-04-02,CHF,0.90846
1.0,USD,2024-04-02,CNY,7.2359
1.0,USD,2024-04-02,CZK,23.594
1.0,USD,2024-04-02,DKK,6.9385
1.0,USD,2024-04-02,EUR,0.93032
1.0,USD,2024-04-02,GBP,0.79552
1.0,USD,2024-04-02,HKD,7.8284
1.0,USD,2024-04-02,HUF,368.06
1.0,USD,2024-04-02,IDR,15911.0
1.0,USD,2024-04-02,ILS,3.7051
1.0,USD,2024-04-02,INR,83.4
1.0,USD,2024-04-02,ISK,139.64
1.0,USD,2024-04-02,JPY,151.65
1.0,USD,2024-04-02,KRW,1351.97
1.0,USD,2024-04-02,MXN,16.6053
1.0,USD,2024-04-02,MYR,4.7545
1.0,USD,2024-04-02,NOK,10.8922
1.0,USD,2024-04-02,NZD,1.6783
1.0,USD,2024-04-02,PHP,56.29
1.0,USD,2024-04-02,PLN,3.9946
1.0,USD,2024-04-02,RON,4.6236
1.0,USD,2024-04-02,SEK,10.7522
1.0,USD,2024-04-02,SGD,1.3522
1.0,USD,2024-04-02,THB,36.65
1.0,USD,2024-04-02,TRY,32.192
1.0,USD,2024-04-02,ZAR,18.8297
