amount,base_currency,date,currency,exchange_rate
1.0,USD,2015-12-30,AUD,1.372
1.0,USD,2015-12-30,BGN,1.79
1.0,USD,2015-12-30,BRL,3.898
1.0,USD,2015-12-30,CAD,1.3885
1.0,USD,2015-12-30,CHF,0.98975
1.0,USD,2015-12-30,CNY,6.49
1.0,USD,2015-12-30,CZK,24.738
1.0,USD,2015-12-30,DKK,6.83
1.0,USD,2015-12-30,EUR,0.91525
1.0,USD,2015-12-30,GBP,0.67544
1.0,USD,2015-12-30,HKD,7.7508
1.0,USD,2015-12-30,HRK,6.9897
1.0,USD,2015-12-30,HUF,286.61
1.0,USD,2015-12-30,IDR,13803.0
1.0,USD,2015-12-30,ILS,3.8995
1.0,USD,2015-12-30,INR,66.388
1.0,USD,2015-12-30,JPY,120.5
1.0,USD,2015-12-30,KRW,1175.9
1.0,USD,2015-12-30,MXN,17.286
1.0,USD,2015-12-30,MYR,4.2913
1.0,USD,2015-12-30,NOK,8.801
1.0,USD,2015-12-30,NZD,1.4606
1.0,USD,2015-12-30,PHP,46.935
1.0,USD,2015-12-30,PLN,3.8807
1.0,USD,2015-12-30,RON,4.1457
1.0,USD,2015-12-30,RUB,72.995
1.0,USD,2015-12-30,SEK,8.4091
1.0,USD,2015-12-30,SGD,1.414
1.0,USD,2015-12-30,THB,36.0
1.0,USD,2015-12-30,TRY,2.9139
1.0,USD,2015-12-30,ZAR,15.4537
