amount,base_currency,date,currency,exchange_rate
1.0,USD,2015-12-21,AUD,1.3954
1.0,USD,2015-12-21,BGN,1.7993
1.0,USD,2015-12-21,BRL,3.976
1.0,USD,2015-12-21,CAD,1.3955
1.0,USD,2015-12-21,CHF,0.99393
1.0,USD,2015-12-21,CNY,6.4818
1.0,USD,2015-12-21,CZK,24.865
1.0,USD,2015-12-21,DKK,6.8638
1.0,USD,2015-12-21,EUR,0.91996
1.0,USD,2015-12-21,GBP,0.67144
1.0,USD,2015-12-21,HKD,7.7504
1.0,USD,2015-12-21,HRK,7.0382
1.0,USD,2015-12-21,HUF,289.01
1.0,USD,2015-12-21,IDR,13814.0
1.0,USD,2015-12-21,ILS,3.9021
1.0,USD,2015-12-21,INR,66.316
1.0,USD,2015-12-21,JPY,121.37
1.0,USD,2015-12-21,KRW,1177.6
1.0,USD,2015-12-21,MXN,17.1175
1.0,USD,2015-12-21,MYR,4.2943
1.0,USD,2015-12-21,NOK,8.7935
1.0,USD,2015-12-21,NZD,1.4824
1.0,USD,2015-12-21,PHP,47.275
1.0,USD,2015-12-21,PLN,3.9008
1.0,USD,2015-12-21,RON,4.1504
1.0,USD,2015-12-21,RUB,71.25
1.0,USD,2015-12-21,SEK,8.5492
1.0,USD,2015-12-21,SGD,1.4082
1.0,USD,2015-12-21,THB,36.12
1.0,USD,2015-12-21,TRY,2.911
1.0,USD,2015-12-21,ZAR,15.098
