amount,base_currency,date,currency,exchange_rate
1.0,USD,2015-12-02,AUD,1.3653
1.0,USD,2015-12-02,BGN,1.843
1.0,USD,2015-12-02,BRL,3.8526
1.0,USD,2015-12-02,CAD,1.3385
1.0,USD,2015-12-02,CHF,1.0253
1.0,USD,2015-12-02,CNY,6.3987
1.0,USD,2015-12-02,CZK,25.466
1.0,USD,2015-12-02,DKK,7.029
1.0,USD,2015-12-02,EUR,0.94233
1.0,USD,2015-12-02,GBP,0.66519
1.0,USD,2015-12-02,HKD,7.7504
1.0,USD,2015-12-02,HRK,7.2003
1.0,USD,2015-12-02,HUF,293.28
1.0,USD,2015-12-02,IDR,13801.0
1.0,USD,2015-12-02,ILS,3.8765
1.0,USD,2015-12-02,INR,66.544
1.0,USD,2015-12-02,JPY,123.16
1.0,USD,2015-12-02,KRW,1163.74
1.0,USD,2015-12-02,MXN,16.524
1.0,USD,2015-12-02,MYR,4.2315
1.0,USD,2015-12-02,NOK,8.6134
1.0,USD,2015-12-02,NZD,1.5025
1.0,USD,2015-12-02,PHP,47.149
1.0,USD,2015-12-02,PLN,4.0264
1.0,USD,2015-12-02,RON,4.2002
1.0,USD,2015-12-02,RUB,66.961
1.0,USD,2015-12-02,SEK,8.6819
1.0,USD,2015-12-02,SGD,1.4097
1.0,USD,2015-12-02,THB,35.812
1.0,USD,2015-12-02,TRY,2.884
1.0,USD,2015-12-02,ZAR,14.336
