amount,base_currency,date,currency,exchange_rate
1.0,USD,2003-04-15,AUD,1.6535
1.0,USD,2003-04-15,BGN,1.8046
1.0,USD,2003-04-15,CAD,1.4555
1.0,USD,2003-04-15,CHF,1.3909
1.0,USD,2003-04-15,CYP,0.544
1.0,USD,2003-04-15,CZK,29.233
1.0,USD,2003-04-15,DKK,6.8852
1.0,USD,2003-04-15,EEK,14.5091
1.0,USD,2003-04-15,EUR,0.9273
1.0,USD,2003-04-15,GBP,0.63585
1.0,USD,2003-04-15,HKD,7.7993
1.0,USD,2003-04-15,HUF,227.3
1.0,USD,2003-04-15,ISK,77.022
1.0,USD,2003-04-15,JPY,120.35
1.0,USD,2003-04-15,KRW,1217.45
1.0,USD,2003-04-15,LTL,3.2022
1.0,USD,2003-04-15,LVL,0.58086
1.0,USD,2003-04-15,MTL,0.3929
1.0,USD,2003-04-15,NOK,7.3062
1.0,USD,2003-04-15,NZD,1.8273
1.0,USD,2003-04-15,PLN,3.9313
1.0,USD,2003-04-15,ROL,33902.0
1.0,USD,2003-04-15,SEK,8.4727
1.0,USD,2003-04-15,SGD,1.7803
1.0,USD,2003-04-15,SIT,215.49
1.0,USD,2003-04-15,SKK,37.96
1.0,USD,2003-04-15,TRL,1616283.0
1.0,USD,2003-04-15,ZAR,7.735
