amount,base_currency,date,currency,exchange_rate
1.0,USD,2023-06-29,AUD,1.5067
1.0,USD,2023-06-29,BGN,1.7881
1.0,USD,2023-06-29,BRL,4.846
1.0,USD,2023-06-29,CAD,1.3259
1.0,USD,2023-06-29,CHF,0.8944
1.0,USD,2023-06-29,CNY,7.2353
1.0,USD,2023-06-29,CZK,21.655
1.0,USD,2023-06-29,DKK,6.8089
1.0,USD,2023-06-29,EUR,0.91424
1.0,USD,2023-06-29,GBP,0.78991
1.0,USD,2023-06-29,HKD,7.8363
1.0,USD,2023-06-29,HUF,339.09
1.0,USD,2023-06-29,IDR,15001.0
1.0,USD,2023-06-29,ILS,3.6971
1.0,USD,2023-06-29,INR,82.02
1.0,USD,2023-06-29,ISK,136.31
1.0,USD,2023-06-29,JPY,144.21
1.0,USD,2023-06-29,KRW,1315.39
1.0,USD,2023-06-29,MXN,17.0814
1.0,USD,2023-06-29,MYR,4.6715
1.0,USD,2023-06-29,NOK,10.7556
1.0,USD,2023-06-29,NZD,1.6399
1.0,USD,2023-06-29,PHP,55.275
1.0,USD,2023-06-29,PLN,4.067
1.0,USD,2023-06-29,RON,4.5381
1.0,USD,2023-06-29,SEK,10.8041
1.0,USD,2023-06-29,SGD,1.3522
1.0,USD,2023-06-29,THB,35.59
1.0,USD,2023-06-29,TRY,26.037
1.0,USD,2023-06-29,ZAR,18.7091
