amount,base_currency,date,currency,exchange_rate
1.0,USD,2023-06-27,AUD,1.4947
1.0,USD,2023-06-27,BGN,1.786
1.0,USD,2023-06-27,BRL,4.7768
1.0,USD,2023-06-27,CAD,1.3157
1.0,USD,2023-06-27,CHF,0.89389
1.0,USD,2023-06-27,CNY,7.2118
1.0,USD,2023-06-27,CZK,21.559
1.0,USD,2023-06-27,DKK,6.8007
1.0,USD,2023-06-27,EUR,0.91316
1.0,USD,2023-06-27,GBP,0.78523
1.0,USD,2023-06-27,HKD,7.8333
1.0,USD,2023-06-27,HUF,336.5
1.0,USD,2023-06-27,IDR,15001.0
1.0,USD,2023-06-27,ILS,3.6371
1.0,USD,2023-06-27,INR,81.99
1.0,USD,2023-06-27,ISK,135.97
1.0,USD,2023-06-27,JPY,143.49
1.0,USD,2023-06-27,KRW,1300.52
1.0,USD,2023-06-27,MXN,17.0844
1.0,USD,2023-06-27,MYR,4.666
1.0,USD,2023-06-27,NOK,10.7354
1.0,USD,2023-06-27,NZD,1.6199
1.0,USD,2023-06-27,PHP,55.289
1.0,USD,2023-06-27,PLN,4.0437
1.0,USD,2023-06-27,RON,4.5302
1.0,USD,2023-06-27,SEK,10.7209
1.0,USD,2023-06-27,SGD,1.3485
1.0,USD,2023-06-27,THB,35.25
1.0,USD,2023-06-27,TRY,26.042
1.0,USD,2023-06-27,ZAR,18.4668
