amount,base_currency,date,currency,exchange_rate
1.0,USD,2012-02-03,AUD,0.93549
1.0,USD,2012-02-03,BGN,1.4862
1.0,USD,2012-02-03,BRL,1.7254
1.0,USD,2012-02-03,CAD,1.0022
1.0,USD,2012-02-03,CHF,0.91565
1.0,USD,2012-02-03,CNY,6.3102
1.0,USD,2012-02-03,CZK,19.0456
1.0,USD,2012-02-03,DKK,5.6484
1.0,USD,2012-02-03,EUR,0.75988
1.0,USD,2012-02-03,GBP,0.63237
1.0,USD,2012-02-03,HKD,7.7559
1.0,USD,2012-02-03,HRK,5.7631
1.0,USD,2012-02-03,HUF,221.73
1.0,USD,2012-02-03,IDR,8971.0
1.0,USD,2012-02-03,ILS,3.7068
1.0,USD,2012-02-03,INR,48.805
1.0,USD,2012-02-03,JPY,76.216
1.0,USD,2012-02-03,KRW,1117.61
1.0,USD,2012-02-03,LTL,2.6237
1.0,USD,2012-02-03,LVL,0.53184
1.0,USD,2012-02-03,MXN,12.835
1.0,USD,2012-02-03,MYR,3.0103
1.0,USD,2012-02-03,NOK,5.8085
1.0,USD,2012-02-03,NZD,1.2028
1.0,USD,2012-02-03,PHP,42.543
1.0,USD,2012-02-03,PLN,3.1863
1.0,USD,2012-02-03,RON,3.3043
1.0,USD,2012-02-03,RUB,30.25
1.0,USD,2012-02-03,SEK,6.7234
1.0,USD,2012-02-03,SGD,1.2463
1.0,USD,2012-02-03,THB,30.88
1.0,USD,2012-02-03,TRY,1.7562
1.0,USD,2012-02-03,ZAR,7.6195
