amount,base_currency,date,currency,exchange_rate
1.0,USD,2024-02-16,AUD,1.5339
1.0,USD,2024-02-16,BGN,1.8163
1.0,USD,2024-02-16,BRL,4.9732
1.0,USD,2024-02-16,CAD,1.3483
1.0,USD,2024-02-16,CHF,0.88141
1.0,USD,2024-02-16,CNY,7.1936
1.0,USD,2024-02-16,CZK,23.644
1.0,USD,2024-02-16,DKK,6.9229
1.0,USD,2024-02-16,EUR,0.92868
1.0,USD,2024-02-16,GBP,0.79499
1.0,USD,2024-02-16,HKD,7.8228
1.0,USD,2024-02-16,HUF,361.38
1.0,USD,2024-02-16,IDR,15636.0
1.0,USD,2024-02-16,ILS,3.6092
1.0,USD,2024-02-16,INR,83.01
1.0,USD,2024-02-16,ISK,138.47
1.0,USD,2024-02-16,JPY,150.33
1.0,USD,2024-02-16,KRW,1332.74
1.0,USD,2024-02-16,MXN,17.0446
1.0,USD,2024-02-16,MYR,4.7805
1.0,USD,2024-02-16,NOK,10.5456
1.0,USD,2024-02-16,NZD,1.6389
1.0,USD,2024-02-16,PHP,55.96
1.0,USD,2024-02-16,PLN,4.0305
1.0,USD,2024-02-16,RON,4.6221
1.0,USD,2024-02-16,SEK,10.462
1.0,USD,2024-02-16,SGD,1.3466
1.0,USD,2024-02-16,THB,36.06
1.0,USD,2024-02-16,TRY,30.827
1.0,USD,2024-02-16,ZAR,18.8874
