amount,base_currency,date,currency,exchange_rate
1.0,USD,2001-06-08,AUD,1.9115
1.0,USD,2001-06-08,BGN,2.2985
1.0,USD,2001-06-08,CAD,1.5191
1.0,USD,2001-06-08,CHF,1.7972
1.0,USD,2001-06-08,CYP,0.67975
1.0,USD,2001-06-08,CZK,40.247
1.0,USD,2001-06-08,DKK,8.8033
1.0,USD,2001-06-08,EEK,18.4773
1.0,USD,2001-06-08,EUR,1.1809
1.0,USD,2001-06-08,GBP,0.72367
1.0,USD,2001-06-08,HKD,7.7991
1.0,USD,2001-06-08,HUF,295.91
1.0,USD,2001-06-08,ISK,104.55
1.0,USD,2001-06-08,JPY,120.62
1.0,USD,2001-06-08,KRW,1285.5
1.0,USD,2001-06-08,LTL,4.0004
1.0,USD,2001-06-08,LVL,0.63545
1.0,USD,2001-06-08,MTL,0.46741
1.0,USD,2001-06-08,NOK,9.3895
1.0,USD,2001-06-08,NZD,2.3932
1.0,USD,2001-06-08,PLN,3.983
1.0,USD,2001-06-08,ROL,28885.0
1.0,USD,2001-06-08,SEK,11.0096
1.0,USD,2001-06-08,SGD,1.8103
1.0,USD,2001-06-08,SIT,256.87
1.0,USD,2001-06-08,SKK,50.794
1.0,USD,2001-06-08,TRL,1166155.0
1.0,USD,2001-06-08,ZAR,8.069
