amount,base_currency,date,currency,exchange_rate
1.0,USD,2006-01-05,AUD,1.3407
1.0,USD,2006-01-05,BGN,1.6181
1.0,USD,2006-01-05,CAD,1.1533
1.0,USD,2006-01-05,CHF,1.2792
1.0,USD,2006-01-05,CNY,8.0678
1.0,USD,2006-01-05,CYP,0.4746
1.0,USD,2006-01-05,CZK,23.935
1.0,USD,2006-01-05,DKK,6.1722
1.0,USD,2006-01-05,EEK,12.9439
1.0,USD,2006-01-05,EUR,0.82727
1.0,USD,2006-01-05,GBP,0.56982
1.0,USD,2006-01-05,HKD,7.7536
1.0,USD,2006-01-05,HRK,6.1189
1.0,USD,2006-01-05,HUF,207.17
1.0,USD,2006-01-05,IDR,9592.0
1.0,USD,2006-01-05,ISK,61.921
1.0,USD,2006-01-05,JPY,116.07
1.0,USD,2006-01-05,KRW,987.35
1.0,USD,2006-01-05,LTL,2.8564
1.0,USD,2006-01-05,LVL,0.57578
1.0,USD,2006-01-05,MTL,0.35515
1.0,USD,2006-01-05,MYR,3.759
1.0,USD,2006-01-05,NOK,6.5623
1.0,USD,2006-01-05,NZD,1.4615
1.0,USD,2006-01-05,PHP,52.47
1.0,USD,2006-01-05,PLN,3.1425
1.0,USD,2006-01-05,RON,3.0469
1.0,USD,2006-01-05,RUB,28.694
1.0,USD,2006-01-05,SEK,7.7153
1.0,USD,2006-01-05,SGD,1.6468
1.0,USD,2006-01-05,SIT,198.14
1.0,USD,2006-01-05,SKK,31.142
1.0,USD,2006-01-05,THB,40.387
1.0,USD,2006-01-05,TRY,1.3369
1.0,USD,2006-01-05,ZAR,6.1553
