amount,base_currency,date,currency,exchange_rate
1.0,USD,2006-01-11,AUD,1.3287
1.0,USD,2006-01-11,BGN,1.6176
1.0,USD,2006-01-11,CAD,1.1642
1.0,USD,2006-01-11,CHF,1.2801
1.0,USD,2006-01-11,CNY,8.0705
1.0,USD,2006-01-11,CYP,0.4746
1.0,USD,2006-01-11,CZK,23.786
1.0,USD,2006-01-11,DKK,6.1692
1.0,USD,2006-01-11,EEK,12.9439
1.0,USD,2006-01-11,EUR,0.82727
1.0,USD,2006-01-11,GBP,0.56949
1.0,USD,2006-01-11,HKD,7.7517
1.0,USD,2006-01-11,HRK,6.1094
1.0,USD,2006-01-11,HUF,206.72
1.0,USD,2006-01-11,IDR,9465.0
1.0,USD,2006-01-11,ISK,61.243
1.0,USD,2006-01-11,JPY,114.42
1.0,USD,2006-01-11,KRW,982.0
1.0,USD,2006-01-11,LTL,2.8564
1.0,USD,2006-01-11,LVL,0.57594
1.0,USD,2006-01-11,MTL,0.35515
1.0,USD,2006-01-11,MYR,3.747
1.0,USD,2006-01-11,NOK,6.6438
1.0,USD,2006-01-11,NZD,1.4388
1.0,USD,2006-01-11,PHP,52.6
1.0,USD,2006-01-11,PLN,3.1223
1.0,USD,2006-01-11,RON,3.0017
1.0,USD,2006-01-11,RUB,28.47
1.0,USD,2006-01-11,SEK,7.7349
1.0,USD,2006-01-11,SGD,1.6299
1.0,USD,2006-01-11,SIT,198.11
1.0,USD,2006-01-11,SKK,30.923
1.0,USD,2006-01-11,THB,39.792
1.0,USD,2006-01-11,TRY,1.341
1.0,USD,2006-01-11,ZAR,6.1073
