amount,base_currency,date,currency,exchange_rate
1.0,USD,2006-01-04,AUD,1.3443
1.0,USD,2006-01-04,BGN,1.6188
1.0,USD,2006-01-04,CAD,1.1532
1.0,USD,2006-01-04,CHF,1.2838
1.0,USD,2006-01-04,CNY,8.0702
1.0,USD,2006-01-04,CYP,0.47472
1.0,USD,2006-01-04,CZK,23.999
1.0,USD,2006-01-04,DKK,6.1755
1.0,USD,2006-01-04,EEK,12.9493
1.0,USD,2006-01-04,EUR,0.82761
1.0,USD,2006-01-04,GBP,0.56952
1.0,USD,2006-01-04,HKD,7.754
1.0,USD,2006-01-04,HRK,6.1115
1.0,USD,2006-01-04,HUF,207.75
1.0,USD,2006-01-04,IDR,9655.0
1.0,USD,2006-01-04,ISK,61.839
1.0,USD,2006-01-04,JPY,116.02
1.0,USD,2006-01-04,KRW,998.35
1.0,USD,2006-01-04,LTL,2.8576
1.0,USD,2006-01-04,LVL,0.5761
1.0,USD,2006-01-04,MTL,0.35529
1.0,USD,2006-01-04,MYR,3.7746
1.0,USD,2006-01-04,NOK,6.5658
1.0,USD,2006-01-04,NZD,1.4545
1.0,USD,2006-01-04,PHP,52.395
1.0,USD,2006-01-04,PLN,3.1733
1.0,USD,2006-01-04,RON,3.042
1.0,USD,2006-01-04,RUB,28.754
1.0,USD,2006-01-04,SEK,7.7399
1.0,USD,2006-01-04,SGD,1.6443
1.0,USD,2006-01-04,SIT,198.22
1.0,USD,2006-01-04,SKK,31.164
1.0,USD,2006-01-04,THB,40.485
1.0,USD,2006-01-04,TRY,1.3362
1.0,USD,2006-01-04,ZAR,6.1832
