amount,base_currency,date,currency,exchange_rate
1.0,USD,2013-05-17,AUD,1.027
1.0,USD,2013-05-17,BGN,1.5198
1.0,USD,2013-05-17,BRL,2.0281
1.0,USD,2013-05-17,CAD,1.0273
1.0,USD,2013-05-17,CHF,0.96736
1.0,USD,2013-05-17,CNY,6.1419
1.0,USD,2013-05-17,CZK,20.195
1.0,USD,2013-05-17,DKK,5.791
1.0,USD,2013-05-17,EUR,0.77706
1.0,USD,2013-05-17,GBP,0.65642
1.0,USD,2013-05-17,HKD,7.7637
1.0,USD,2013-05-17,HRK,5.8831
1.0,USD,2013-05-17,HUF,225.78
1.0,USD,2013-05-17,IDR,9756.0
1.0,USD,2013-05-17,ILS,3.6627
1.0,USD,2013-05-17,INR,54.865
1.0,USD,2013-05-17,JPY,102.47
1.0,USD,2013-05-17,KRW,1117.29
1.0,USD,2013-05-17,LTL,2.683
1.0,USD,2013-05-17,LVL,0.5434
1.0,USD,2013-05-17,MXN,12.3089
1.0,USD,2013-05-17,MYR,3.022
1.0,USD,2013-05-17,NOK,5.8585
1.0,USD,2013-05-17,NZD,1.2368
1.0,USD,2013-05-17,PHP,41.156
1.0,USD,2013-05-17,PLN,3.2407
1.0,USD,2013-05-17,RON,3.3701
1.0,USD,2013-05-17,RUB,31.384
1.0,USD,2013-05-17,SEK,6.6767
1.0,USD,2013-05-17,SGD,1.2554
1.0,USD,2013-05-17,THB,29.78
1.0,USD,2013-05-17,TRY,1.8374
1.0,USD,2013-05-17,ZAR,9.3841
