amount,base_currency,date,currency,exchange_rate
1.0,USD,2020-03-23,AUD,1.7236
1.0,USD,2020-03-23,BGN,1.8138
1.0,USD,2020-03-23,BRL,5.0683
1.0,USD,2020-03-23,CAD,1.4384
1.0,USD,2020-03-23,CHF,0.9821
1.0,USD,2020-03-23,CNY,7.0838
1.0,USD,2020-03-23,CZK,25.628
1.0,USD,2020-03-23,DKK,6.9281
1.0,USD,2020-03-23,EUR,0.92739
1.0,USD,2020-03-23,GBP,0.86219
1.0,USD,2020-03-23,HKD,7.7558
1.0,USD,2020-03-23,HRK,7.0537
1.0,USD,2020-03-23,HUF,326.75
1.0,USD,2020-03-23,IDR,16575.0
1.0,USD,2020-03-23,ILS,3.6699
1.0,USD,2020-03-23,INR,76.166
1.0,USD,2020-03-23,ISK,140.5
1.0,USD,2020-03-23,JPY,110.46
1.0,USD,2020-03-23,KRW,1256.7
1.0,USD,2020-03-23,MXN,24.681
1.0,USD,2020-03-23,MYR,4.445
1.0,USD,2020-03-23,NOK,11.3668
1.0,USD,2020-03-23,NZD,1.7564
1.0,USD,2020-03-23,PHP,51.4
1.0,USD,2020-03-23,PLN,4.2712
1.0,USD,2020-03-23,RON,4.4961
1.0,USD,2020-03-23,RUB,79.829
1.0,USD,2020-03-23,SEK,10.2676
1.0,USD,2020-03-23,SGD,1.4602
1.0,USD,2020-03-23,THB,32.865
1.0,USD,2020-03-23,TRY,6.5859
1.0,USD,2020-03-23,ZAR,17.6333
