amount,base_currency,date,currency,exchange_rate
1.0,USD,2025-11-27,AUD,1.5323
1.0,USD,2025-11-27,BGN,1.6881
1.0,USD,2025-11-27,BRL,5.3477
1.0,USD,2025-11-27,CAD,1.4045
1.0,USD,2025-11-27,CHF,0.80589
1.0,USD,2025-11-27,CNY,7.0834
1.0,USD,2025-11-27,CZK,20.865
1.0,USD,2025-11-27,DKK,6.4464
1.0,USD,2025-11-27,EUR,0.86311
1.0,USD,2025-11-27,GBP,0.75557
1.0,USD,2025-11-27,HKD,7.7782
1.0,USD,2025-11-27,HUF,329.43
1.0,USD,2025-11-27,IDR,16640.0
1.0,USD,2025-11-27,ILS,3.2748
1.0,USD,2025-11-27,INR,89.4
1.0,USD,2025-11-27,ISK,127.22
1.0,USD,2025-11-27,JPY,156.32
1.0,USD,2025-11-27,KRW,1462.24
1.0,USD,2025-11-27,MXN,18.3463
1.0,USD,2025-11-27,MYR,4.132
1.0,USD,2025-11-27,NOK,10.1873
1.0,USD,2025-11-27,NZD,1.7501
1.0,USD,2025-11-27,PHP,58.768
1.0,USD,2025-11-27,PLN,3.6548
1.0,USD,2025-11-27,RON,4.3942
1.0,USD,2025-11-27,SEK,9.4895
1.0,USD,2025-11-27,SGD,1.298
1.0,USD,2025-11-27,THB,32.225
1.0,USD,2025-11-27,TRY,42.44
1.0,USD,2025-11-27,ZAR,17.1731
