amount,base_currency,date,currency,exchange_rate
1.0,USD,2014-06-04,AUD,1.0784
1.0,USD,2014-06-04,BGN,1.4352
1.0,USD,2014-06-04,BRL,2.2793
1.0,USD,2014-06-04,CAD,1.0929
1.0,USD,2014-06-04,CHF,0.89557
1.0,USD,2014-06-04,CNY,6.2508
1.0,USD,2014-06-04,CZK,20.151
1.0,USD,2014-06-04,DKK,5.477
1.0,USD,2014-06-04,EUR,0.73384
1.0,USD,2014-06-04,GBP,0.59661
1.0,USD,2014-06-04,HKD,7.7529
1.0,USD,2014-06-04,HRK,5.555
1.0,USD,2014-06-04,HUF,224.11
1.0,USD,2014-06-04,IDR,11887.0
1.0,USD,2014-06-04,ILS,3.4831
1.0,USD,2014-06-04,INR,59.375
1.0,USD,2014-06-04,JPY,102.58
1.0,USD,2014-06-04,KRW,1025.58
1.0,USD,2014-06-04,LTL,2.5338
1.0,USD,2014-06-04,MXN,12.9481
1.0,USD,2014-06-04,MYR,3.242
1.0,USD,2014-06-04,NOK,5.9921
1.0,USD,2014-06-04,NZD,1.1887
1.0,USD,2014-06-04,PHP,43.874
1.0,USD,2014-06-04,PLN,3.042
1.0,USD,2014-06-04,RON,3.2315
1.0,USD,2014-06-04,RUB,35.173
1.0,USD,2014-06-04,SEK,6.6588
1.0,USD,2014-06-04,SGD,1.2573
1.0,USD,2014-06-04,THB,32.677
1.0,USD,2014-06-04,TRY,2.119
1.0,USD,2014-06-04,ZAR,10.7515
