amount,base_currency,date,currency,exchange_rate
1.0,USD,2015-02-09,AUD,1.2798
1.0,USD,2015-02-09,BGN,1.7346
1.0,USD,2015-02-09,BRL,2.7876
1.0,USD,2015-02-09,CAD,1.25
1.0,USD,2015-02-09,CHF,0.92488
1.0,USD,2015-02-09,CNY,6.2464
1.0,USD,2015-02-09,CZK,24.585
1.0,USD,2015-02-09,DKK,6.6022
1.0,USD,2015-02-09,EUR,0.88692
1.0,USD,2015-02-09,GBP,0.65765
1.0,USD,2015-02-09,HKD,7.7531
1.0,USD,2015-02-09,HRK,6.8439
1.0,USD,2015-02-09,HUF,272.55
1.0,USD,2015-02-09,IDR,12667.0
1.0,USD,2015-02-09,ILS,3.8839
1.0,USD,2015-02-09,INR,62.13
1.0,USD,2015-02-09,JPY,118.6
1.0,USD,2015-02-09,KRW,1096.9
1.0,USD,2015-02-09,MXN,14.818
1.0,USD,2015-02-09,MYR,3.5603
1.0,USD,2015-02-09,NOK,7.6404
1.0,USD,2015-02-09,NZD,1.3484
1.0,USD,2015-02-09,PHP,44.435
1.0,USD,2015-02-09,PLN,3.7093
1.0,USD,2015-02-09,RON,3.9298
1.0,USD,2015-02-09,RUB,66.283
1.0,USD,2015-02-09,SEK,8.3978
1.0,USD,2015-02-09,SGD,1.3554
1.0,USD,2015-02-09,THB,32.645
1.0,USD,2015-02-09,TRY,2.4905
1.0,USD,2015-02-09,ZAR,11.5777
