amount,base_currency,date,currency,exchange_rate
1.0,USD,2020-07-23,AUD,1.4043
1.0,USD,2020-07-23,BGN,1.6906
1.0,USD,2020-07-23,BRL,5.1451
1.0,USD,2020-07-23,CAD,1.3386
1.0,USD,2020-07-23,CHF,0.92757
1.0,USD,2020-07-23,CNY,7.0064
1.0,USD,2020-07-23,CZK,22.769
1.0,USD,2020-07-23,DKK,6.4335
1.0,USD,2020-07-23,EUR,0.86438
1.0,USD,2020-07-23,GBP,0.78827
1.0,USD,2020-07-23,HKD,7.7514
1.0,USD,2020-07-23,HRK,6.5014
1.0,USD,2020-07-23,HUF,300.21
1.0,USD,2020-07-23,IDR,14649.0
1.0,USD,2020-07-23,ILS,3.4195
1.0,USD,2020-07-23,INR,74.838
1.0,USD,2020-07-23,ISK,136.4
1.0,USD,2020-07-23,JPY,107.17
1.0,USD,2020-07-23,KRW,1200.89
1.0,USD,2020-07-23,MXN,22.446
1.0,USD,2020-07-23,MYR,4.2585
1.0,USD,2020-07-23,NOK,9.1687
1.0,USD,2020-07-23,NZD,1.5026
1.0,USD,2020-07-23,PHP,49.444
1.0,USD,2020-07-23,PLN,3.8155
1.0,USD,2020-07-23,RON,4.1797
1.0,USD,2020-07-23,RUB,71.372
1.0,USD,2020-07-23,SEK,8.872
1.0,USD,2020-07-23,SGD,1.3859
1.0,USD,2020-07-23,THB,31.71
1.0,USD,2020-07-23,TRY,6.8484
1.0,USD,2020-07-23,ZAR,16.6136
