amount,base_currency,date,currency,exchange_rate
1.0,USD,2017-04-26,AUD,1.3365
1.0,USD,2017-04-26,BGN,1.7955
1.0,USD,2017-04-26,BRL,3.1691
1.0,USD,2017-04-26,CAD,1.3579
1.0,USD,2017-04-26,CHF,0.99468
1.0,USD,2017-04-26,CNY,6.8908
1.0,USD,2017-04-26,CZK,24.738
1.0,USD,2017-04-26,DKK,6.8296
1.0,USD,2017-04-26,EUR,0.91802
1.0,USD,2017-04-26,GBP,0.77943
1.0,USD,2017-04-26,HKD,7.7809
1.0,USD,2017-04-26,HRK,6.8599
1.0,USD,2017-04-26,HUF,286.36
1.0,USD,2017-04-26,IDR,13296.0
1.0,USD,2017-04-26,ILS,3.6365
1.0,USD,2017-04-26,INR,64.123
1.0,USD,2017-04-26,JPY,111.4
1.0,USD,2017-04-26,KRW,1130.9
1.0,USD,2017-04-26,MXN,18.9351
1.0,USD,2017-04-26,MYR,4.3475
1.0,USD,2017-04-26,NOK,8.5821
1.0,USD,2017-04-26,NZD,1.451
1.0,USD,2017-04-26,PHP,49.828
1.0,USD,2017-04-26,PLN,3.8778
1.0,USD,2017-04-26,RON,4.1621
1.0,USD,2017-04-26,RUB,56.692
1.0,USD,2017-04-26,SEK,8.7767
1.0,USD,2017-04-26,SGD,1.3959
1.0,USD,2017-04-26,THB,34.47
1.0,USD,2017-04-26,TRY,3.5795
1.0,USD,2017-04-26,ZAR,13.2358
