amount,base_currency,date,currency,exchange_rate
1.0,USD,2013-01-30,AUD,0.95975
1.0,USD,2013-01-30,BGN,1.4444
1.0,USD,2013-01-30,BRL,1.9887
1.0,USD,2013-01-30,CAD,1.0024
1.0,USD,2013-01-30,CHF,0.91515
1.0,USD,2013-01-30,CNY,6.221
1.0,USD,2013-01-30,CZK,18.9439
1.0,USD,2013-01-30,DKK,5.5099
1.0,USD,2013-01-30,EUR,0.7385
1.0,USD,2013-01-30,GBP,0.63385
1.0,USD,2013-01-30,HKD,7.7589
1.0,USD,2013-01-30,HRK,5.6082
1.0,USD,2013-01-30,HUF,218.65
1.0,USD,2013-01-30,IDR,9747.0
1.0,USD,2013-01-30,ILS,3.7317
1.0,USD,2013-01-30,INR,53.29
1.0,USD,2013-01-30,JPY,91.24
1.0,USD,2013-01-30,KRW,1087.48
1.0,USD,2013-01-30,LTL,2.5499
1.0,USD,2013-01-30,LVL,0.51628
1.0,USD,2013-01-30,MXN,12.7135
1.0,USD,2013-01-30,MYR,3.0837
1.0,USD,2013-01-30,NOK,5.4907
1.0,USD,2013-01-30,NZD,1.2009
1.0,USD,2013-01-30,PHP,40.65
1.0,USD,2013-01-30,PLN,3.1008
1.0,USD,2013-01-30,RON,3.2382
1.0,USD,2013-01-30,RUB,30.008
1.0,USD,2013-01-30,SEK,6.3597
1.0,USD,2013-01-30,SGD,1.236
1.0,USD,2013-01-30,THB,29.75
1.0,USD,2013-01-30,TRY,1.7694
1.0,USD,2013-01-30,ZAR,9.0522
