amount,base_currency,date,currency,exchange_rate
1.0,USD,2009-06-03,AUD,1.2257
1.0,USD,2009-06-03,BGN,1.3766
1.0,USD,2009-06-03,BRL,1.9333
1.0,USD,2009-06-03,CAD,1.0881
1.0,USD,2009-06-03,CHF,1.0681
1.0,USD,2009-06-03,CNY,6.8307
1.0,USD,2009-06-03,CZK,18.8752
1.0,USD,2009-06-03,DKK,5.2413
1.0,USD,2009-06-03,EEK,11.0133
1.0,USD,2009-06-03,EUR,0.70388
1.0,USD,2009-06-03,GBP,0.60512
1.0,USD,2009-06-03,HKD,7.7515
1.0,USD,2009-06-03,HRK,5.1662
1.0,USD,2009-06-03,HUF,199.13
1.0,USD,2009-06-03,IDR,10120.0
1.0,USD,2009-06-03,INR,47.06
1.0,USD,2009-06-03,JPY,95.96
1.0,USD,2009-06-03,KRW,1235.88
1.0,USD,2009-06-03,LTL,2.4304
1.0,USD,2009-06-03,LVL,0.49926
1.0,USD,2009-06-03,MXN,13.207
1.0,USD,2009-06-03,MYR,3.4845
1.0,USD,2009-06-03,NOK,6.2793
1.0,USD,2009-06-03,NZD,1.5494
1.0,USD,2009-06-03,PHP,47.137
1.0,USD,2009-06-03,PLN,3.1673
1.0,USD,2009-06-03,RON,2.9518
1.0,USD,2009-06-03,RUB,30.705
1.0,USD,2009-06-03,SEK,7.5854
1.0,USD,2009-06-03,SGD,1.4403
1.0,USD,2009-06-03,THB,34.045
1.0,USD,2009-06-03,TRY,1.5308
1.0,USD,2009-06-03,ZAR,8.0258
