amount,base_currency,date,currency,exchange_rate
1.0,USD,2012-05-29,AUD,1.0171
1.0,USD,2012-05-29,BGN,1.5618
1.0,USD,2012-05-29,BRL,1.984
1.0,USD,2012-05-29,CAD,1.0249
1.0,USD,2012-05-29,CHF,0.95943
1.0,USD,2012-05-29,CNY,6.3324
1.0,USD,2012-05-29,CZK,20.372
1.0,USD,2012-05-29,DKK,5.9336
1.0,USD,2012-05-29,EUR,0.79853
1.0,USD,2012-05-29,GBP,0.63835
1.0,USD,2012-05-29,HKD,7.7636
1.0,USD,2012-05-29,HRK,6.0449
1.0,USD,2012-05-29,HUF,237.88
1.0,USD,2012-05-29,IDR,9492.0
1.0,USD,2012-05-29,ILS,3.8755
1.0,USD,2012-05-29,INR,55.675
1.0,USD,2012-05-29,JPY,79.566
1.0,USD,2012-05-29,KRW,1176.01
1.0,USD,2012-05-29,LTL,2.7572
1.0,USD,2012-05-29,LVL,0.55761
1.0,USD,2012-05-29,MXN,13.93
1.0,USD,2012-05-29,MYR,3.1567
1.0,USD,2012-05-29,NOK,6.0054
1.0,USD,2012-05-29,NZD,1.3161
1.0,USD,2012-05-29,PHP,43.364
1.0,USD,2012-05-29,PLN,3.4824
1.0,USD,2012-05-29,RON,3.5657
1.0,USD,2012-05-29,RUB,32.194
1.0,USD,2012-05-29,SEK,7.176
1.0,USD,2012-05-29,SGD,1.2777
1.0,USD,2012-05-29,THB,31.73
1.0,USD,2012-05-29,TRY,1.8373
1.0,USD,2012-05-29,ZAR,8.3438
