amount,base_currency,date,currency,exchange_rate
1.0,USD,2002-08-05,AUD,1.8633
1.0,USD,2002-08-05,BGN,1.9786
1.0,USD,2002-08-05,CAD,1.5866
1.0,USD,2002-08-05,CHF,1.4785
1.0,USD,2002-08-05,CYP,0.58346
1.0,USD,2002-08-05,CZK,31.001
1.0,USD,2002-08-05,DKK,7.5536
1.0,USD,2002-08-05,EEK,15.9075
1.0,USD,2002-08-05,EUR,1.0167
1.0,USD,2002-08-05,GBP,0.6402
1.0,USD,2002-08-05,HKD,7.7999
1.0,USD,2002-08-05,HUF,249.14
1.0,USD,2002-08-05,ISK,85.41
1.0,USD,2002-08-05,JPY,119.05
1.0,USD,2002-08-05,KRW,1192.5
1.0,USD,2002-08-05,LTL,3.5098
1.0,USD,2002-08-05,LVL,0.60167
1.0,USD,2002-08-05,MTL,0.4208
1.0,USD,2002-08-05,NOK,7.6535
1.0,USD,2002-08-05,NZD,2.165
1.0,USD,2002-08-05,PLN,4.178
1.0,USD,2002-08-05,ROL,32976.0
1.0,USD,2002-08-05,SEK,9.6046
1.0,USD,2002-08-05,SGD,1.7558
1.0,USD,2002-08-05,SIT,230.8
1.0,USD,2002-08-05,SKK,45.165
1.0,USD,2002-08-05,TRL,1634811.0
1.0,USD,2002-08-05,ZAR,10.4575
