amount,base_currency,date,currency,exchange_rate
1.0,USD,2002-08-30,AUD,1.8102
1.0,USD,2002-08-30,BGN,1.9813
1.0,USD,2002-08-30,CAD,1.5575
1.0,USD,2002-08-30,CHF,1.4944
1.0,USD,2002-08-30,CYP,0.58297
1.0,USD,2002-08-30,CZK,30.961
1.0,USD,2002-08-30,DKK,7.5513
1.0,USD,2002-08-30,EEK,15.9123
1.0,USD,2002-08-30,EUR,1.017
1.0,USD,2002-08-30,GBP,0.64599
1.0,USD,2002-08-30,HKD,7.8
1.0,USD,2002-08-30,HUF,249.36
1.0,USD,2002-08-30,ISK,87.89
1.0,USD,2002-08-30,JPY,118.33
1.0,USD,2002-08-30,KRW,1196.0
1.0,USD,2002-08-30,LTL,3.511
1.0,USD,2002-08-30,LVL,0.60073
1.0,USD,2002-08-30,MTL,0.42073
1.0,USD,2002-08-30,NOK,7.5069
1.0,USD,2002-08-30,NZD,2.1326
1.0,USD,2002-08-30,PLN,4.1412
1.0,USD,2002-08-30,ROL,33244.0
1.0,USD,2002-08-30,SEK,9.3289
1.0,USD,2002-08-30,SGD,1.7487
1.0,USD,2002-08-30,SIT,231.56
1.0,USD,2002-08-30,SKK,44.147
1.0,USD,2002-08-30,TRL,1629208.0
1.0,USD,2002-08-30,ZAR,10.5099
