amount,base_currency,date,currency,exchange_rate
1.0,USD,2006-04-06,AUD,1.3644
1.0,USD,2006-04-06,BGN,1.5885
1.0,USD,2006-04-06,CAD,1.1554
1.0,USD,2006-04-06,CHF,1.2827
1.0,USD,2006-04-06,CNY,8.0098
1.0,USD,2006-04-06,CYP,0.46784
1.0,USD,2006-04-06,CZK,23.189
1.0,USD,2006-04-06,DKK,6.0616
1.0,USD,2006-04-06,EEK,12.7084
1.0,USD,2006-04-06,EUR,0.81222
1.0,USD,2006-04-06,GBP,0.569
1.0,USD,2006-04-06,HKD,7.759
1.0,USD,2006-04-06,HRK,5.9519
1.0,USD,2006-04-06,HUF,217.69
1.0,USD,2006-04-06,IDR,9005.0
1.0,USD,2006-04-06,ISK,72.718
1.0,USD,2006-04-06,JPY,117.62
1.0,USD,2006-04-06,KRW,952.0
1.0,USD,2006-04-06,LTL,2.8044
1.0,USD,2006-04-06,LVL,0.5653
1.0,USD,2006-04-06,MTL,0.34868
1.0,USD,2006-04-06,MYR,3.667
1.0,USD,2006-04-06,NOK,6.41
1.0,USD,2006-04-06,NZD,1.6243
1.0,USD,2006-04-06,PHP,51.09
1.0,USD,2006-04-06,PLN,3.2258
1.0,USD,2006-04-06,RON,2.8559
1.0,USD,2006-04-06,RUB,27.5
1.0,USD,2006-04-06,SEK,7.5715
1.0,USD,2006-04-06,SGD,1.6038
1.0,USD,2006-04-06,SIT,194.63
1.0,USD,2006-04-06,SKK,30.442
1.0,USD,2006-04-06,THB,38.155
1.0,USD,2006-04-06,TRY,1.3393
1.0,USD,2006-04-06,ZAR,6.0354
