amount,base_currency,date,currency,exchange_rate
1.0,USD,2006-04-20,AUD,1.3441
1.0,USD,2006-04-20,BGN,1.5842
1.0,USD,2006-04-20,CAD,1.1371
1.0,USD,2006-04-20,CHF,1.2735
1.0,USD,2006-04-20,CNY,8.0126
1.0,USD,2006-04-20,CYP,0.46663
1.0,USD,2006-04-20,CZK,23.052
1.0,USD,2006-04-20,DKK,6.0429
1.0,USD,2006-04-20,EEK,12.6734
1.0,USD,2006-04-20,EUR,0.80998
1.0,USD,2006-04-20,GBP,0.56083
1.0,USD,2006-04-20,HKD,7.7549
1.0,USD,2006-04-20,HRK,5.9108
1.0,USD,2006-04-20,HUF,215.64
1.0,USD,2006-04-20,IDR,8885.0
1.0,USD,2006-04-20,ISK,78.981
1.0,USD,2006-04-20,JPY,117.67
1.0,USD,2006-04-20,KRW,948.6
1.0,USD,2006-04-20,LTL,2.7967
1.0,USD,2006-04-20,LVL,0.56375
1.0,USD,2006-04-20,MTL,0.34772
1.0,USD,2006-04-20,MYR,3.6613
1.0,USD,2006-04-20,NOK,6.3097
1.0,USD,2006-04-20,NZD,1.5823
1.0,USD,2006-04-20,PHP,51.495
1.0,USD,2006-04-20,PLN,3.1545
1.0,USD,2006-04-20,RON,2.8199
1.0,USD,2006-04-20,RUB,27.46
1.0,USD,2006-04-20,SEK,7.5232
1.0,USD,2006-04-20,SGD,1.5974
1.0,USD,2006-04-20,SIT,194.08
1.0,USD,2006-04-20,SKK,30.16
1.0,USD,2006-04-20,THB,37.751
1.0,USD,2006-04-20,TRY,1.3296
1.0,USD,2006-04-20,ZAR,5.9825
