amount,base_currency,date,currency,exchange_rate
1.0,USD,2006-04-24,AUD,1.3394
1.0,USD,2006-04-24,BGN,1.5817
1.0,USD,2006-04-24,CAD,1.1374
1.0,USD,2006-04-24,CHF,1.2707
1.0,USD,2006-04-24,CNY,8.0185
1.0,USD,2006-04-24,CYP,0.46591
1.0,USD,2006-04-24,CZK,22.956
1.0,USD,2006-04-24,DKK,6.0338
1.0,USD,2006-04-24,EEK,12.6539
1.0,USD,2006-04-24,EUR,0.80873
1.0,USD,2006-04-24,GBP,0.55956
1.0,USD,2006-04-24,HKD,7.7535
1.0,USD,2006-04-24,HRK,5.9034
1.0,USD,2006-04-24,HUF,212.24
1.0,USD,2006-04-24,IDR,8837.0
1.0,USD,2006-04-24,ISK,76.7
1.0,USD,2006-04-24,JPY,114.98
1.0,USD,2006-04-24,KRW,939.7
1.0,USD,2006-04-24,LTL,2.7924
1.0,USD,2006-04-24,LVL,0.56288
1.0,USD,2006-04-24,MTL,0.34719
1.0,USD,2006-04-24,MYR,3.6485
1.0,USD,2006-04-24,NOK,6.3332
1.0,USD,2006-04-24,NZD,1.5753
1.0,USD,2006-04-24,PHP,51.6
1.0,USD,2006-04-24,PLN,3.1207
1.0,USD,2006-04-24,RON,2.8023
1.0,USD,2006-04-24,RUB,27.448
1.0,USD,2006-04-24,SEK,7.5552
1.0,USD,2006-04-24,SGD,1.5861
1.0,USD,2006-04-24,SIT,193.78
1.0,USD,2006-04-24,SKK,30.02
1.0,USD,2006-04-24,THB,37.555
1.0,USD,2006-04-24,TRY,1.3251
1.0,USD,2006-04-24,ZAR,6.0185
