amount,base_currency,date,currency,exchange_rate
1.0,USD,2015-08-14,AUD,1.3537
1.0,USD,2015-08-14,BGN,1.7508
1.0,USD,2015-08-14,BRL,3.5001
1.0,USD,2015-08-14,CAD,1.3044
1.0,USD,2015-08-14,CHF,0.9735
1.0,USD,2015-08-14,CNY,6.3912
1.0,USD,2015-08-14,CZK,24.195
1.0,USD,2015-08-14,DKK,6.681
1.0,USD,2015-08-14,EUR,0.89518
1.0,USD,2015-08-14,GBP,0.6396
1.0,USD,2015-08-14,HKD,7.7558
1.0,USD,2015-08-14,HRK,6.7528
1.0,USD,2015-08-14,HUF,278.12
1.0,USD,2015-08-14,IDR,13775.0
1.0,USD,2015-08-14,ILS,3.7765
1.0,USD,2015-08-14,INR,65.008
1.0,USD,2015-08-14,JPY,124.16
1.0,USD,2015-08-14,KRW,1176.96
1.0,USD,2015-08-14,MXN,16.405
1.0,USD,2015-08-14,MYR,4.0805
1.0,USD,2015-08-14,NOK,8.1797
1.0,USD,2015-08-14,NZD,1.5248
1.0,USD,2015-08-14,PHP,46.153
1.0,USD,2015-08-14,PLN,3.7474
1.0,USD,2015-08-14,RON,3.9618
1.0,USD,2015-08-14,RUB,64.857
1.0,USD,2015-08-14,SEK,8.4422
1.0,USD,2015-08-14,SGD,1.4025
1.0,USD,2015-08-14,THB,35.2
1.0,USD,2015-08-14,TRY,2.8334
1.0,USD,2015-08-14,ZAR,12.7945
