amount,base_currency,date,currency,exchange_rate
1.0,USD,2024-12-30,AUD,1.6044
1.0,USD,2024-12-30,BGN,1.8727
1.0,USD,2024-12-30,BRL,6.2007
1.0,USD,2024-12-30,CAD,1.4396
1.0,USD,2024-12-30,CHF,0.90339
1.0,USD,2024-12-30,CNY,7.2993
1.0,USD,2024-12-30,CZK,24.154
1.0,USD,2024-12-30,DKK,7.1429
1.0,USD,2024-12-30,EUR,0.95749
1.0,USD,2024-12-30,GBP,0.79424
1.0,USD,2024-12-30,HKD,7.7619
1.0,USD,2024-12-30,HUF,394.03
1.0,USD,2024-12-30,IDR,16163.0
1.0,USD,2024-12-30,ILS,3.6499
1.0,USD,2024-12-30,INR,85.47
1.0,USD,2024-12-30,ISK,137.78
1.0,USD,2024-12-30,JPY,157.57
1.0,USD,2024-12-30,KRW,1473.7
1.0,USD,2024-12-30,MXN,20.38
1.0,USD,2024-12-30,MYR,4.465
1.0,USD,2024-12-30,NOK,11.3419
1.0,USD,2024-12-30,NZD,1.7685
1.0,USD,2024-12-30,PHP,57.843
1.0,USD,2024-12-30,PLN,4.0842
1.0,USD,2024-12-30,RON,4.7649
1.0,USD,2024-12-30,SEK,10.9982
1.0,USD,2024-12-30,SGD,1.3564
1.0,USD,2024-12-30,THB,34.125
1.0,USD,2024-12-30,TRY,35.323
1.0,USD,2024-12-30,ZAR,18.7372
