amount,base_currency,date,currency,exchange_rate
1.0,USD,2024-12-20,AUD,1.6048
1.0,USD,2024-12-20,BGN,1.8824
1.0,USD,2024-12-20,BRL,6.0802
1.0,USD,2024-12-20,CAD,1.4385
1.0,USD,2024-12-20,CHF,0.8948
1.0,USD,2024-12-20,CNY,7.2985
1.0,USD,2024-12-20,CZK,24.178
1.0,USD,2024-12-20,DKK,7.1813
1.0,USD,2024-12-20,EUR,0.96246
1.0,USD,2024-12-20,GBP,0.79851
1.0,USD,2024-12-20,HKD,7.7724
1.0,USD,2024-12-20,HUF,398.63
1.0,USD,2024-12-20,IDR,16230.0
1.0,USD,2024-12-20,ILS,3.6631
1.0,USD,2024-12-20,INR,85.04
1.0,USD,2024-12-20,ISK,139.27
1.0,USD,2024-12-20,JPY,156.78
1.0,USD,2024-12-20,KRW,1446.29
1.0,USD,2024-12-20,MXN,20.23
1.0,USD,2024-12-20,MYR,4.508
1.0,USD,2024-12-20,NOK,11.423
1.0,USD,2024-12-20,NZD,1.7753
1.0,USD,2024-12-20,PHP,58.807
1.0,USD,2024-12-20,PLN,4.1023
1.0,USD,2024-12-20,RON,4.7894
1.0,USD,2024-12-20,SEK,11.0452
1.0,USD,2024-12-20,SGD,1.3571
1.0,USD,2024-12-20,THB,34.415
1.0,USD,2024-12-20,TRY,35.182
1.0,USD,2024-12-20,ZAR,18.3931
