amount,base_currency,date,currency,exchange_rate
1.0,USD,2010-03-16,AUD,1.0934
1.0,USD,2010-03-16,BGN,1.4252
1.0,USD,2010-03-16,BRL,1.7632
1.0,USD,2010-03-16,CAD,1.0161
1.0,USD,2010-03-16,CHF,1.0578
1.0,USD,2010-03-16,CNY,6.8259
1.0,USD,2010-03-16,CZK,18.5849
1.0,USD,2010-03-16,DKK,5.4221
1.0,USD,2010-03-16,EEK,11.4017
1.0,USD,2010-03-16,EUR,0.7287
1.0,USD,2010-03-16,GBP,0.66086
1.0,USD,2010-03-16,HKD,7.7602
1.0,USD,2010-03-16,HRK,5.2882
1.0,USD,2010-03-16,HUF,192.52
1.0,USD,2010-03-16,IDR,9168.0
1.0,USD,2010-03-16,INR,45.518
1.0,USD,2010-03-16,JPY,90.52
1.0,USD,2010-03-16,KRW,1133.16
1.0,USD,2010-03-16,LTL,2.5161
1.0,USD,2010-03-16,LVL,0.5157
1.0,USD,2010-03-16,MXN,12.526
1.0,USD,2010-03-16,MYR,3.3184
1.0,USD,2010-03-16,NOK,5.8402
1.0,USD,2010-03-16,NZD,1.4193
1.0,USD,2010-03-16,PHP,45.719
1.0,USD,2010-03-16,PLN,2.8321
1.0,USD,2010-03-16,RON,2.9799
1.0,USD,2010-03-16,RUB,29.331
1.0,USD,2010-03-16,SEK,7.0861
1.0,USD,2010-03-16,SGD,1.3958
1.0,USD,2010-03-16,THB,32.425
1.0,USD,2010-03-16,TRY,1.5262
1.0,USD,2010-03-16,ZAR,7.3832
