amount,base_currency,date,currency,exchange_rate
1.0,USD,2010-03-18,AUD,1.085
1.0,USD,2010-03-18,BGN,1.4318
1.0,USD,2010-03-18,BRL,1.7773
1.0,USD,2010-03-18,CAD,1.0103
1.0,USD,2010-03-18,CHF,1.0596
1.0,USD,2010-03-18,CNY,6.8261
1.0,USD,2010-03-18,CZK,18.5095
1.0,USD,2010-03-18,DKK,5.4471
1.0,USD,2010-03-18,EEK,11.4543
1.0,USD,2010-03-18,EUR,0.73206
1.0,USD,2010-03-18,GBP,0.65447
1.0,USD,2010-03-18,HKD,7.7606
1.0,USD,2010-03-18,HRK,5.3133
1.0,USD,2010-03-18,HUF,191.74
1.0,USD,2010-03-18,IDR,9138.0
1.0,USD,2010-03-18,INR,45.455
1.0,USD,2010-03-18,JPY,90.29
1.0,USD,2010-03-18,KRW,1133.87
1.0,USD,2010-03-18,LTL,2.5277
1.0,USD,2010-03-18,LVL,0.51837
1.0,USD,2010-03-18,MXN,12.466
1.0,USD,2010-03-18,MYR,3.3046
1.0,USD,2010-03-18,NOK,5.8558
1.0,USD,2010-03-18,NZD,1.3958
1.0,USD,2010-03-18,PHP,45.693
1.0,USD,2010-03-18,PLN,2.8353
1.0,USD,2010-03-18,RON,2.9851
1.0,USD,2010-03-18,RUB,29.246
1.0,USD,2010-03-18,SEK,7.1188
1.0,USD,2010-03-18,SGD,1.3939
1.0,USD,2010-03-18,THB,32.29
1.0,USD,2010-03-18,TRY,1.5238
1.0,USD,2010-03-18,ZAR,7.3075
