amount,base_currency,date,currency,exchange_rate
1.0,USD,2010-03-29,AUD,1.0938
1.0,USD,2010-03-29,BGN,1.4519
1.0,USD,2010-03-29,BRL,1.8114
1.0,USD,2010-03-29,CAD,1.0207
1.0,USD,2010-03-29,CHF,1.0637
1.0,USD,2010-03-29,CNY,6.8264
1.0,USD,2010-03-29,CZK,18.8947
1.0,USD,2010-03-29,DKK,5.5244
1.0,USD,2010-03-29,EEK,11.615
1.0,USD,2010-03-29,EUR,0.74234
1.0,USD,2010-03-29,GBP,0.66766
1.0,USD,2010-03-29,HKD,7.7645
1.0,USD,2010-03-29,HRK,5.3914
1.0,USD,2010-03-29,HUF,197.46
1.0,USD,2010-03-29,IDR,9086.0
1.0,USD,2010-03-29,INR,44.919
1.0,USD,2010-03-29,JPY,92.61
1.0,USD,2010-03-29,KRW,1135.51
1.0,USD,2010-03-29,LTL,2.5631
1.0,USD,2010-03-29,LVL,0.52557
1.0,USD,2010-03-29,MXN,12.444
1.0,USD,2010-03-29,MYR,3.2665
1.0,USD,2010-03-29,NOK,5.9884
1.0,USD,2010-03-29,NZD,1.4098
1.0,USD,2010-03-29,PHP,45.304
1.0,USD,2010-03-29,PLN,2.8889
1.0,USD,2010-03-29,RON,3.02
1.0,USD,2010-03-29,RUB,29.555
1.0,USD,2010-03-29,SEK,7.2571
1.0,USD,2010-03-29,SGD,1.3989
1.0,USD,2010-03-29,THB,32.358
1.0,USD,2010-03-29,TRY,1.5323
1.0,USD,2010-03-29,ZAR,7.4087
