amount,base_currency,date,currency,exchange_rate
1.0,USD,2004-02-06,AUD,1.3136
1.0,USD,2004-02-06,BGN,1.5609
1.0,USD,2004-02-06,CAD,1.3381
1.0,USD,2004-02-06,CHF,1.2526
1.0,USD,2004-02-06,CYP,0.46791
1.0,USD,2004-02-06,CZK,26.504
1.0,USD,2004-02-06,DKK,5.9466
1.0,USD,2004-02-06,EEK,12.4883
1.0,USD,2004-02-06,EUR,0.79815
1.0,USD,2004-02-06,GBP,0.54526
1.0,USD,2004-02-06,HKD,7.7748
1.0,USD,2004-02-06,HUF,214.26
1.0,USD,2004-02-06,ISK,68.84
1.0,USD,2004-02-06,JPY,106.58
1.0,USD,2004-02-06,KRW,1168.05
1.0,USD,2004-02-06,LTL,2.7563
1.0,USD,2004-02-06,LVL,0.53268
1.0,USD,2004-02-06,MTL,0.34225
1.0,USD,2004-02-06,NOK,6.9722
1.0,USD,2004-02-06,NZD,1.459
1.0,USD,2004-02-06,PLN,3.8808
1.0,USD,2004-02-06,ROL,32647.0
1.0,USD,2004-02-06,SEK,7.2771
1.0,USD,2004-02-06,SGD,1.6949
1.0,USD,2004-02-06,SIT,189.42
1.0,USD,2004-02-06,SKK,32.485
1.0,USD,2004-02-06,TRL,1349988.0
1.0,USD,2004-02-06,ZAR,7.0676
