amount,base_currency,date,currency,exchange_rate
1.0,USD,2002-06-11,AUD,1.7652
1.0,USD,2002-06-11,BGN,2.0713
1.0,USD,2002-06-11,CAD,1.5415
1.0,USD,2002-06-11,CHF,1.5665
1.0,USD,2002-06-11,CYP,0.61617
1.0,USD,2002-06-11,CZK,32.303
1.0,USD,2002-06-11,DKK,7.8965
1.0,USD,2002-06-11,EEK,16.6153
1.0,USD,2002-06-11,EUR,1.0619
1.0,USD,2002-06-11,GBP,0.68281
1.0,USD,2002-06-11,HKD,7.7997
1.0,USD,2002-06-11,HUF,256.09
1.0,USD,2002-06-11,ISK,89.94
1.0,USD,2002-06-11,JPY,125.45
1.0,USD,2002-06-11,KRW,1215.5
1.0,USD,2002-06-11,LTL,3.6662
1.0,USD,2002-06-11,LVL,0.61601
1.0,USD,2002-06-11,MTL,0.43751
1.0,USD,2002-06-11,NOK,7.8836
1.0,USD,2002-06-11,NZD,2.0553
1.0,USD,2002-06-11,PLN,4.0434
1.0,USD,2002-06-11,ROL,33373.0
1.0,USD,2002-06-11,SEK,9.7181
1.0,USD,2002-06-11,SGD,1.7912
1.0,USD,2002-06-11,SIT,239.84
1.0,USD,2002-06-11,SKK,47.212
1.0,USD,2002-06-11,TRL,1510035.0
1.0,USD,2002-06-11,ZAR,10.0189
