amount,base_currency,date,currency,exchange_rate
1.0,USD,2002-06-06,AUD,1.7474
1.0,USD,2002-06-06,BGN,2.0794
1.0,USD,2002-06-06,CAD,1.5306
1.0,USD,2002-06-06,CHF,1.5709
1.0,USD,2002-06-06,CYP,0.61803
1.0,USD,2002-06-06,CZK,32.548
1.0,USD,2002-06-06,DKK,7.9209
1.0,USD,2002-06-06,EEK,16.6701
1.0,USD,2002-06-06,EUR,1.0654
1.0,USD,2002-06-06,GBP,0.68592
1.0,USD,2002-06-06,HKD,7.7997
1.0,USD,2002-06-06,HUF,256.25
1.0,USD,2002-06-06,ISK,90.22
1.0,USD,2002-06-06,JPY,124.79
1.0,USD,2002-06-06,KRW,1214.3
1.0,USD,2002-06-06,LTL,3.6786
1.0,USD,2002-06-06,LVL,0.61762
1.0,USD,2002-06-06,MTL,0.43799
1.0,USD,2002-06-06,NOK,7.8724
1.0,USD,2002-06-06,NZD,2.042
1.0,USD,2002-06-06,PLN,4.0164
1.0,USD,2002-06-06,ROL,33357.0
1.0,USD,2002-06-06,SEK,9.7507
1.0,USD,2002-06-06,SGD,1.799
1.0,USD,2002-06-06,SIT,240.66
1.0,USD,2002-06-06,SKK,47.341
1.0,USD,2002-06-06,TRL,1444705.0
1.0,USD,2002-06-06,ZAR,9.9
