amount,base_currency,date,currency,exchange_rate
1.0,USD,2011-12-05,AUD,0.97247
1.0,USD,2011-12-05,BGN,1.455
1.0,USD,2011-12-05,BRL,1.7822
1.0,USD,2011-12-05,CAD,1.015
1.0,USD,2011-12-05,CHF,0.92092
1.0,USD,2011-12-05,CNY,6.3465
1.0,USD,2011-12-05,CZK,18.707
1.0,USD,2011-12-05,DKK,5.5314
1.0,USD,2011-12-05,EUR,0.74394
1.0,USD,2011-12-05,GBP,0.63923
1.0,USD,2011-12-05,HKD,7.7707
1.0,USD,2011-12-05,HRK,5.5899
1.0,USD,2011-12-05,HUF,223.17
1.0,USD,2011-12-05,IDR,9033.0
1.0,USD,2011-12-05,ILS,3.728
1.0,USD,2011-12-05,INR,51.375
1.0,USD,2011-12-05,JPY,77.972
1.0,USD,2011-12-05,KRW,1127.58
1.0,USD,2011-12-05,LTL,2.5687
1.0,USD,2011-12-05,LVL,0.51912
1.0,USD,2011-12-05,MXN,13.4812
1.0,USD,2011-12-05,MYR,3.1305
1.0,USD,2011-12-05,NOK,5.7477
1.0,USD,2011-12-05,NZD,1.2789
1.0,USD,2011-12-05,PHP,43.266
1.0,USD,2011-12-05,PLN,3.3244
1.0,USD,2011-12-05,RON,3.2393
1.0,USD,2011-12-05,RUB,30.903
1.0,USD,2011-12-05,SEK,6.7297
1.0,USD,2011-12-05,SGD,1.2817
1.0,USD,2011-12-05,THB,30.8
1.0,USD,2011-12-05,TRY,1.829
1.0,USD,2011-12-05,ZAR,7.9974
