amount,base_currency,date,currency,exchange_rate
1.0,USD,2018-02-13,AUD,1.2742
1.0,USD,2018-02-13,BGN,1.5858
1.0,USD,2018-02-13,BRL,3.2954
1.0,USD,2018-02-13,CAD,1.2604
1.0,USD,2018-02-13,CHF,0.93424
1.0,USD,2018-02-13,CNY,6.3443
1.0,USD,2018-02-13,CZK,20.584
1.0,USD,2018-02-13,DKK,6.0397
1.0,USD,2018-02-13,EUR,0.81083
1.0,USD,2018-02-13,GBP,0.72111
1.0,USD,2018-02-13,HKD,7.8219
1.0,USD,2018-02-13,HRK,6.0291
1.0,USD,2018-02-13,HUF,253.11
1.0,USD,2018-02-13,IDR,13640.0
1.0,USD,2018-02-13,ILS,3.533
1.0,USD,2018-02-13,INR,64.277
1.0,USD,2018-02-13,ISK,101.68
1.0,USD,2018-02-13,JPY,107.69
1.0,USD,2018-02-13,KRW,1085.09
1.0,USD,2018-02-13,MXN,18.6313
1.0,USD,2018-02-13,MYR,3.947
1.0,USD,2018-02-13,NOK,7.899
1.0,USD,2018-02-13,NZD,1.3736
1.0,USD,2018-02-13,PHP,52.124
1.0,USD,2018-02-13,PLN,3.3877
1.0,USD,2018-02-13,RON,3.7773
1.0,USD,2018-02-13,RUB,57.777
1.0,USD,2018-02-13,SEK,8.0587
1.0,USD,2018-02-13,SGD,1.3228
1.0,USD,2018-02-13,THB,31.51
1.0,USD,2018-02-13,TRY,3.8
1.0,USD,2018-02-13,ZAR,11.9825
