amount,base_currency,date,currency,exchange_rate
1.0,USD,2018-02-26,AUD,1.2752
1.0,USD,2018-02-26,BGN,1.5875
1.0,USD,2018-02-26,BRL,3.2351
1.0,USD,2018-02-26,CAD,1.2676
1.0,USD,2018-02-26,CHF,0.93588
1.0,USD,2018-02-26,CNY,6.3087
1.0,USD,2018-02-26,CZK,20.61
1.0,USD,2018-02-26,DKK,6.0438
1.0,USD,2018-02-26,EUR,0.81169
1.0,USD,2018-02-26,GBP,0.71282
1.0,USD,2018-02-26,HKD,7.8236
1.0,USD,2018-02-26,HRK,6.0418
1.0,USD,2018-02-26,HUF,254.54
1.0,USD,2018-02-26,IDR,13664.0
1.0,USD,2018-02-26,ILS,3.493
1.0,USD,2018-02-26,INR,64.775
1.0,USD,2018-02-26,ISK,100.41
1.0,USD,2018-02-26,JPY,106.82
1.0,USD,2018-02-26,KRW,1071.56
1.0,USD,2018-02-26,MXN,18.6023
1.0,USD,2018-02-26,MYR,3.9095
1.0,USD,2018-02-26,NOK,7.8168
1.0,USD,2018-02-26,NZD,1.3675
1.0,USD,2018-02-26,PHP,51.896
1.0,USD,2018-02-26,PLN,3.3845
1.0,USD,2018-02-26,RON,3.7845
1.0,USD,2018-02-26,RUB,55.958
1.0,USD,2018-02-26,SEK,8.1522
1.0,USD,2018-02-26,SGD,1.3171
1.0,USD,2018-02-26,THB,31.32
1.0,USD,2018-02-26,TRY,3.7808
1.0,USD,2018-02-26,ZAR,11.593
