amount,base_currency,date,currency,exchange_rate
1.0,USD,2017-07-19,AUD,1.26
1.0,USD,2017-07-19,BGN,1.6958
1.0,USD,2017-07-19,BRL,3.1589
1.0,USD,2017-07-19,CAD,1.2607
1.0,USD,2017-07-19,CHF,0.95326
1.0,USD,2017-07-19,CNY,6.7536
1.0,USD,2017-07-19,CZK,22.574
1.0,USD,2017-07-19,DKK,6.4484
1.0,USD,2017-07-19,EUR,0.86708
1.0,USD,2017-07-19,GBP,0.76723
1.0,USD,2017-07-19,HKD,7.8088
1.0,USD,2017-07-19,HRK,6.4288
1.0,USD,2017-07-19,HUF,265.69
1.0,USD,2017-07-19,IDR,13318.0
1.0,USD,2017-07-19,ILS,3.5792
1.0,USD,2017-07-19,INR,64.295
1.0,USD,2017-07-19,JPY,111.88
1.0,USD,2017-07-19,KRW,1122.23
1.0,USD,2017-07-19,MXN,17.4933
1.0,USD,2017-07-19,MYR,4.2865
1.0,USD,2017-07-19,NOK,8.0654
1.0,USD,2017-07-19,NZD,1.3561
1.0,USD,2017-07-19,PHP,50.839
1.0,USD,2017-07-19,PLN,3.6527
1.0,USD,2017-07-19,RON,3.9599
1.0,USD,2017-07-19,RUB,59.041
1.0,USD,2017-07-19,SEK,8.2891
1.0,USD,2017-07-19,SGD,1.3676
1.0,USD,2017-07-19,THB,33.6
1.0,USD,2017-07-19,TRY,3.5183
1.0,USD,2017-07-19,ZAR,12.9104
