amount,base_currency,date,currency,exchange_rate
1.0,USD,2004-04-29,AUD,1.3973
1.0,USD,2004-04-29,BGN,1.6475
1.0,USD,2004-04-29,CAD,1.3732
1.0,USD,2004-04-29,CHF,1.3061
1.0,USD,2004-04-29,CYP,0.49594
1.0,USD,2004-04-29,CZK,27.655
1.0,USD,2004-04-29,DKK,6.2916
1.0,USD,2004-04-29,EEK,13.2307
1.0,USD,2004-04-29,EUR,0.84559
1.0,USD,2004-04-29,GBP,0.56765
1.0,USD,2004-04-29,HKD,7.7998
1.0,USD,2004-04-29,HUF,214.59
1.0,USD,2004-04-29,ISK,74.404
1.0,USD,2004-04-29,JPY,110.65
1.0,USD,2004-04-29,KRW,1170.85
1.0,USD,2004-04-29,LTL,2.9197
1.0,USD,2004-04-29,LVL,0.54854
1.0,USD,2004-04-29,MTL,0.35963
1.0,USD,2004-04-29,NOK,6.9094
1.0,USD,2004-04-29,NZD,1.6226
1.0,USD,2004-04-29,PLN,4.0476
1.0,USD,2004-04-29,ROL,34171.0
1.0,USD,2004-04-29,SEK,7.7108
1.0,USD,2004-04-29,SGD,1.7062
1.0,USD,2004-04-29,SIT,201.72
1.0,USD,2004-04-29,SKK,34.099
1.0,USD,2004-04-29,TRL,1449931.0
1.0,USD,2004-04-29,ZAR,6.9296
