amount,base_currency,date,currency,exchange_rate
1.0,USD,2009-02-17,AUD,1.5632
1.0,USD,2009-02-17,BGN,1.548
1.0,USD,2009-02-17,BRL,2.305
1.0,USD,2009-02-17,CAD,1.2632
1.0,USD,2009-02-17,CHF,1.1725
1.0,USD,2009-02-17,CNY,6.8395
1.0,USD,2009-02-17,CZK,23.342
1.0,USD,2009-02-17,DKK,5.8984
1.0,USD,2009-02-17,EEK,12.3845
1.0,USD,2009-02-17,EUR,0.79151
1.0,USD,2009-02-17,GBP,0.70057
1.0,USD,2009-02-17,HKD,7.7542
1.0,USD,2009-02-17,HRK,5.9155
1.0,USD,2009-02-17,HUF,243.11
1.0,USD,2009-02-17,IDR,12300.0
1.0,USD,2009-02-17,INR,49.435
1.0,USD,2009-02-17,JPY,91.97
1.0,USD,2009-02-17,KRW,1465.0
1.0,USD,2009-02-17,LTL,2.7329
1.0,USD,2009-02-17,LVL,0.56008
1.0,USD,2009-02-17,MXN,14.601
1.0,USD,2009-02-17,MYR,3.6405
1.0,USD,2009-02-17,NOK,6.9606
1.0,USD,2009-02-17,NZD,1.9622
1.0,USD,2009-02-17,PHP,47.847
1.0,USD,2009-02-17,PLN,3.8622
1.0,USD,2009-02-17,RON,3.4075
1.0,USD,2009-02-17,RUB,36.217
1.0,USD,2009-02-17,SEK,8.6893
1.0,USD,2009-02-17,SGD,1.5256
1.0,USD,2009-02-17,THB,35.265
1.0,USD,2009-02-17,TRY,1.6787
1.0,USD,2009-02-17,ZAR,10.1895
