amount,base_currency,date,currency,exchange_rate
1.0,USD,2009-02-23,AUD,1.5468
1.0,USD,2009-02-23,BGN,1.5282
1.0,USD,2009-02-23,BRL,2.38
1.0,USD,2009-02-23,CAD,1.2503
1.0,USD,2009-02-23,CHF,1.1649
1.0,USD,2009-02-23,CNY,6.836
1.0,USD,2009-02-23,CZK,22.231
1.0,USD,2009-02-23,DKK,5.8215
1.0,USD,2009-02-23,EEK,12.2258
1.0,USD,2009-02-23,EUR,0.78137
1.0,USD,2009-02-23,GBP,0.68604
1.0,USD,2009-02-23,HKD,7.7532
1.0,USD,2009-02-23,HRK,5.8304
1.0,USD,2009-02-23,HUF,232.11
1.0,USD,2009-02-23,IDR,11920.0
1.0,USD,2009-02-23,INR,49.825
1.0,USD,2009-02-23,JPY,94.62
1.0,USD,2009-02-23,KRW,1493.05
1.0,USD,2009-02-23,LTL,2.6979
1.0,USD,2009-02-23,LVL,0.55243
1.0,USD,2009-02-23,MXN,14.7375
1.0,USD,2009-02-23,MYR,3.6555
1.0,USD,2009-02-23,NOK,6.8128
1.0,USD,2009-02-23,NZD,1.9509
1.0,USD,2009-02-23,PHP,47.953
1.0,USD,2009-02-23,PLN,3.6283
1.0,USD,2009-02-23,RON,3.346
1.0,USD,2009-02-23,RUB,35.959
1.0,USD,2009-02-23,SEK,8.7006
1.0,USD,2009-02-23,SGD,1.5266
1.0,USD,2009-02-23,THB,35.625
1.0,USD,2009-02-23,TRY,1.684
1.0,USD,2009-02-23,ZAR,9.9787
