amount,base_currency,date,currency,exchange_rate
1.0,USD,2001-12-27,AUD,1.9703
1.0,USD,2001-12-27,BGN,2.2073
1.0,USD,2001-12-27,CAD,1.6019
1.0,USD,2001-12-27,CHF,1.6814
1.0,USD,2001-12-27,CYP,0.65205
1.0,USD,2001-12-27,CZK,36.459
1.0,USD,2001-12-27,DKK,8.4309
1.0,USD,2001-12-27,EEK,17.7339
1.0,USD,2001-12-27,EUR,1.1334
1.0,USD,2001-12-27,GBP,0.69024
1.0,USD,2001-12-27,HKD,7.797
1.0,USD,2001-12-27,HUF,278.57
1.0,USD,2001-12-27,ISK,101.95
1.0,USD,2001-12-27,JPY,131.36
1.0,USD,2001-12-27,KRW,1325.0
1.0,USD,2001-12-27,LTL,3.9994
1.0,USD,2001-12-27,LVL,0.63108
1.0,USD,2001-12-27,MTL,0.45291
1.0,USD,2001-12-27,NOK,9.023
1.0,USD,2001-12-27,NZD,2.4187
1.0,USD,2001-12-27,PLN,3.9898
1.0,USD,2001-12-27,ROL,31409.0
1.0,USD,2001-12-27,SEK,10.7008
1.0,USD,2001-12-27,SGD,1.8542
1.0,USD,2001-12-27,SIT,248.0
1.0,USD,2001-12-27,SKK,48.572
1.0,USD,2001-12-27,TRL,1439420.0
1.0,USD,2001-12-27,ZAR,12.0
