amount,base_currency,date,currency,exchange_rate
1.0,USD,2012-09-12,AUD,0.95549
1.0,USD,2012-09-12,BGN,1.5166
1.0,USD,2012-09-12,BRL,2.0189
1.0,USD,2012-09-12,CAD,0.97441
1.0,USD,2012-09-12,CHF,0.93696
1.0,USD,2012-09-12,CNY,6.3269
1.0,USD,2012-09-12,CZK,18.9516
1.0,USD,2012-09-12,DKK,5.7802
1.0,USD,2012-09-12,EUR,0.77543
1.0,USD,2012-09-12,GBP,0.62167
1.0,USD,2012-09-12,HKD,7.7548
1.0,USD,2012-09-12,HRK,5.7436
1.0,USD,2012-09-12,HUF,219.7
1.0,USD,2012-09-12,IDR,9571.0
1.0,USD,2012-09-12,ILS,3.9512
1.0,USD,2012-09-12,INR,55.229
1.0,USD,2012-09-12,JPY,77.892
1.0,USD,2012-09-12,KRW,1126.99
1.0,USD,2012-09-12,LTL,2.6774
1.0,USD,2012-09-12,LVL,0.53978
1.0,USD,2012-09-12,MXN,13.0003
1.0,USD,2012-09-12,MYR,3.0738
1.0,USD,2012-09-12,NOK,5.7436
1.0,USD,2012-09-12,NZD,1.2205
1.0,USD,2012-09-12,PHP,41.55
1.0,USD,2012-09-12,PLN,3.1736
1.0,USD,2012-09-12,RON,3.4902
1.0,USD,2012-09-12,RUB,31.399
1.0,USD,2012-09-12,SEK,6.5706
1.0,USD,2012-09-12,SGD,1.2286
1.0,USD,2012-09-12,THB,30.96
1.0,USD,2012-09-12,TRY,1.8055
1.0,USD,2012-09-12,ZAR,8.3214
