amount,base_currency,date,currency,exchange_rate
1.0,USD,2022-07-27,AUD,1.4401
1.0,USD,2022-07-27,BGN,1.9265
1.0,USD,2022-07-27,BRL,5.323
1.0,USD,2022-07-27,CAD,1.2854
1.0,USD,2022-07-27,CHF,0.96217
1.0,USD,2022-07-27,CNY,6.7508
1.0,USD,2022-07-27,CZK,24.207
1.0,USD,2022-07-27,DKK,7.3331
1.0,USD,2022-07-27,EUR,0.98503
1.0,USD,2022-07-27,GBP,0.82878
1.0,USD,2022-07-27,HKD,7.8499
1.0,USD,2022-07-27,HRK,7.4015
1.0,USD,2022-07-27,HUF,398.61
1.0,USD,2022-07-27,IDR,14985.0
1.0,USD,2022-07-27,ILS,3.4333
1.0,USD,2022-07-27,INR,79.925
1.0,USD,2022-07-27,ISK,137.02
1.0,USD,2022-07-27,JPY,136.81
1.0,USD,2022-07-27,KRW,1314.02
1.0,USD,2022-07-27,MXN,20.442
1.0,USD,2022-07-27,MYR,4.4585
1.0,USD,2022-07-27,NOK,9.8067
1.0,USD,2022-07-27,NZD,1.6062
1.0,USD,2022-07-27,PHP,55.61
1.0,USD,2022-07-27,PLN,4.726
1.0,USD,2022-07-27,RON,4.8595
1.0,USD,2022-07-27,SEK,10.298
1.0,USD,2022-07-27,SGD,1.3877
1.0,USD,2022-07-27,THB,36.84
1.0,USD,2022-07-27,TRY,17.9136
1.0,USD,2022-07-27,ZAR,16.8782
