amount,base_currency,date,currency,exchange_rate
1.0,USD,2000-09-06,AUD,1.7697
1.0,USD,2000-09-06,BGN,2.2078
1.0,USD,2000-09-06,CAD,1.4779
1.0,USD,2000-09-06,CHF,1.7557
1.0,USD,2000-09-06,CYP,0.64914
1.0,USD,2000-09-06,CZK,40.045
1.0,USD,2000-09-06,DKK,8.4612
1.0,USD,2000-09-06,EEK,17.7439
1.0,USD,2000-09-06,EUR,1.134
1.0,USD,2000-09-06,GBP,0.69029
1.0,USD,2000-09-06,HKD,7.8021
1.0,USD,2000-09-06,HUF,296.97
1.0,USD,2000-09-06,ISK,81.81
1.0,USD,2000-09-06,JPY,105.77
1.0,USD,2000-09-06,KRW,1107.86
1.0,USD,2000-09-06,LTL,4.0029
1.0,USD,2000-09-06,LVL,0.61148
1.0,USD,2000-09-06,MTL,0.45305
1.0,USD,2000-09-06,NOK,9.1308
1.0,USD,2000-09-06,NZD,2.3458
1.0,USD,2000-09-06,PLN,4.3602
1.0,USD,2000-09-06,ROL,23232.0
1.0,USD,2000-09-06,SEK,9.5384
1.0,USD,2000-09-06,SGD,1.7298
1.0,USD,2000-09-06,SIT,236.97
1.0,USD,2000-09-06,SKK,48.451
1.0,USD,2000-09-06,TRL,658094.0
1.0,USD,2000-09-06,ZAR,7.0669
