amount,base_currency,date,currency,exchange_rate
1.0,USD,2000-09-05,AUD,1.7487
1.0,USD,2000-09-05,BGN,2.191
1.0,USD,2000-09-05,CAD,1.4752
1.0,USD,2000-09-05,CHF,1.7432
1.0,USD,2000-09-05,CYP,0.64417
1.0,USD,2000-09-05,CZK,39.746
1.0,USD,2000-09-05,DKK,8.3951
1.0,USD,2000-09-05,EEK,17.6081
1.0,USD,2000-09-05,EUR,1.1254
1.0,USD,2000-09-05,GBP,0.68917
1.0,USD,2000-09-05,HKD,7.7963
1.0,USD,2000-09-05,HUF,294.47
1.0,USD,2000-09-05,ISK,81.26
1.0,USD,2000-09-05,JPY,105.99
1.0,USD,2000-09-05,KRW,1105.12
1.0,USD,2000-09-05,LTL,4.0003
1.0,USD,2000-09-05,LVL,0.61017
1.0,USD,2000-09-05,MTL,0.45105
1.0,USD,2000-09-05,NOK,9.0862
1.0,USD,2000-09-05,NZD,2.3405
1.0,USD,2000-09-05,PLN,4.3552
1.0,USD,2000-09-05,ROL,23210.0
1.0,USD,2000-09-05,SEK,9.4278
1.0,USD,2000-09-05,SGD,1.7269
1.0,USD,2000-09-05,SIT,235.22
1.0,USD,2000-09-05,SKK,48.163
1.0,USD,2000-09-05,TRL,655984.0
1.0,USD,2000-09-05,ZAR,6.9901
