amount,base_currency,date,currency,exchange_rate
1.0,USD,2026-01-22,AUD,1.4691
1.0,USD,2026-01-22,BRL,5.3151
1.0,USD,2026-01-22,CAD,1.3814
1.0,USD,2026-01-22,CHF,0.79301
1.0,USD,2026-01-22,CNY,6.9757
1.0,USD,2026-01-22,CZK,20.767
1.0,USD,2026-01-22,DKK,6.3803
1.0,USD,2026-01-22,EUR,0.85426
1.0,USD,2026-01-22,GBP,0.74509
1.0,USD,2026-01-22,HKD,7.798
1.0,USD,2026-01-22,HUF,326.93
1.0,USD,2026-01-22,IDR,16875.0
1.0,USD,2026-01-22,ILS,3.1398
1.0,USD,2026-01-22,INR,91.59
1.0,USD,2026-01-22,ISK,124.72
1.0,USD,2026-01-22,JPY,158.79
1.0,USD,2026-01-22,KRW,1467.72
1.0,USD,2026-01-22,MXN,17.4851
1.0,USD,2026-01-22,MYR,4.04
1.0,USD,2026-01-22,NOK,9.8889
1.0,USD,2026-01-22,NZD,1.7008
1.0,USD,2026-01-22,PHP,59.138
1.0,USD,2026-01-22,PLN,3.5933
1.0,USD,2026-01-22,RON,4.3502
1.0,USD,2026-01-22,SEK,9.0501
1.0,USD,2026-01-22,SGD,1.2836
1.0,USD,2026-01-22,THB,31.33
1.0,USD,2026-01-22,TRY,43.284
1.0,USD,2026-01-22,ZAR,16.2186
