amount,base_currency,date,currency,exchange_rate
1.0,USD,2026-01-02,AUD,1.4937
1.0,USD,2026-01-02,BRL,5.4384
1.0,USD,2026-01-02,CAD,1.3733
1.0,USD,2026-01-02,CHF,0.79311
1.0,USD,2026-01-02,CNY,6.9937
1.0,USD,2026-01-02,CZK,20.627
1.0,USD,2026-01-02,DKK,6.3727
1.0,USD,2026-01-02,EUR,0.85317
1.0,USD,2026-01-02,GBP,0.74388
1.0,USD,2026-01-02,HKD,7.7919
1.0,USD,2026-01-02,HUF,327.26
1.0,USD,2026-01-02,IDR,16716.0
1.0,USD,2026-01-02,ILS,3.175
1.0,USD,2026-01-02,INR,90.2
1.0,USD,2026-01-02,ISK,125.76
1.0,USD,2026-01-02,JPY,156.93
1.0,USD,2026-01-02,KRW,1444.87
1.0,USD,2026-01-02,MXN,17.9396
1.0,USD,2026-01-02,MYR,4.054
1.0,USD,2026-01-02,NOK,10.0661
1.0,USD,2026-01-02,NZD,1.7334
1.0,USD,2026-01-02,PHP,58.847
1.0,USD,2026-01-02,PLN,3.5938
1.0,USD,2026-01-02,RON,4.3422
1.0,USD,2026-01-02,SEK,9.2215
1.0,USD,2026-01-02,SGD,1.2863
1.0,USD,2026-01-02,THB,31.39
1.0,USD,2026-01-02,TRY,43.028
1.0,USD,2026-01-02,ZAR,16.514
