amount,base_currency,date,currency,exchange_rate
1.0,USD,2023-05-31,AUD,1.5442
1.0,USD,2023-05-31,BGN,1.8308
1.0,USD,2023-05-31,BRL,5.0817
1.0,USD,2023-05-31,CAD,1.365
1.0,USD,2023-05-31,CHF,0.91023
1.0,USD,2023-05-31,CNY,7.1072
1.0,USD,2023-05-31,CZK,22.223
1.0,USD,2023-05-31,DKK,6.9718
1.0,USD,2023-05-31,EUR,0.93607
1.0,USD,2023-05-31,GBP,0.80881
1.0,USD,2023-05-31,HKD,7.8345
1.0,USD,2023-05-31,HUF,347.14
1.0,USD,2023-05-31,IDR,15005.0
1.0,USD,2023-05-31,ILS,3.7174
1.0,USD,2023-05-31,INR,82.69
1.0,USD,2023-05-31,ISK,140.13
1.0,USD,2023-05-31,JPY,139.6
1.0,USD,2023-05-31,KRW,1325.74
1.0,USD,2023-05-31,MXN,17.7163
1.0,USD,2023-05-31,MYR,4.6155
1.0,USD,2023-05-31,NOK,11.237
1.0,USD,2023-05-31,NZD,1.6655
1.0,USD,2023-05-31,PHP,56.214
1.0,USD,2023-05-31,PLN,4.2467
1.0,USD,2023-05-31,RON,4.6518
1.0,USD,2023-05-31,SEK,10.8844
1.0,USD,2023-05-31,SGD,1.3542
1.0,USD,2023-05-31,THB,34.76
1.0,USD,2023-05-31,TRY,20.717
1.0,USD,2023-05-31,ZAR,19.7838
