amount,base_currency,date,currency,exchange_rate
1.0,USD,2022-09-08,AUD,1.4811
1.0,USD,2022-09-08,BGN,1.954
1.0,USD,2022-09-08,BRL,5.1995
1.0,USD,2022-09-08,CAD,1.3122
1.0,USD,2022-09-08,CHF,0.97302
1.0,USD,2022-09-08,CNY,6.9501
1.0,USD,2022-09-08,CZK,24.521
1.0,USD,2022-09-08,DKK,7.4298
1.0,USD,2022-09-08,EUR,0.9991
1.0,USD,2022-09-08,GBP,0.86578
1.0,USD,2022-09-08,HKD,7.8497
1.0,USD,2022-09-08,HRK,7.5082
1.0,USD,2022-09-08,HUF,395.12
1.0,USD,2022-09-08,IDR,14879.0
1.0,USD,2022-09-08,ILS,3.4259
1.0,USD,2022-09-08,INR,79.666
1.0,USD,2022-09-08,ISK,140.17
1.0,USD,2022-09-08,JPY,143.52
1.0,USD,2022-09-08,KRW,1380.46
1.0,USD,2022-09-08,MXN,19.995
1.0,USD,2022-09-08,MYR,4.501
1.0,USD,2022-09-08,NOK,10.0525
1.0,USD,2022-09-08,NZD,1.6476
1.0,USD,2022-09-08,PHP,56.98
1.0,USD,2022-09-08,PLN,4.7113
1.0,USD,2022-09-08,RON,4.8712
1.0,USD,2022-09-08,SEK,10.6979
1.0,USD,2022-09-08,SGD,1.4041
1.0,USD,2022-09-08,THB,36.385
1.0,USD,2022-09-08,TRY,18.2382
1.0,USD,2022-09-08,ZAR,17.3641
